trial_num,data_segment,violation,shape,container,obj_width,container_width,obj_height,container_height,rand_violation_choice
394,train,False,Inverted_Cone,mug,0.4,1.5,0.8,1.3,N.A.
395,train,False,Inverted_Cone,box,1.4,0.7,0.8,1.3,N.A.
396,train,False,Sphere,mug,1.2,1.1,0.6,1.1,N.A.
397,train,False,Cone,mug,0.4,1.3,1.2,1.3,N.A.
398,train,False,Cylinder,mug,0.4,1.3,1.0,1.1,N.A.
399,train,False,Cone,mug,0.4,1.3,0.4,1.1,N.A.
400,train,False,Cube,mug,0.8,1.5,0.4,1.3,N.A.
401,train,False,Sphere,mug,0.6,0.7,1.0,0.7,N.A.
402,train,False,Cylinder,box,1.4,1.3,0.8,0.5,N.A.
403,train,False,Cone,mug,1.4,0.9,0.4,0.5,N.A.
404,train,False,Inverted_Cone,mug,1.2,0.7,0.4,1.1,N.A.
405,train,False,Inverted_Cone,mug,0.8,0.9,1.2,1.3,N.A.
406,train,False,Torus,mug,0.8,0.9,0.4,1.1,N.A.
407,train,False,Cube,mug,0.6,1.1,1.4,1.1,N.A.
408,train,False,Torus,mug,1.2,0.9,0.6,1.1,N.A.
409,train,False,Sphere,box,1.2,1.5,0.6,1.1,N.A.
410,train,False,Side_Cylinder,box,0.6,1.5,1.2,0.9,N.A.
411,train,False,Cone,box,0.4,0.7,1.0,0.9,N.A.
412,train,False,Sphere,box,0.8,1.1,1.0,0.5,N.A.
413,train,False,Torus,box,1.2,1.3,0.6,0.7,N.A.
414,train,False,Side_Cylinder,mug,0.8,0.9,0.6,1.1,N.A.
415,train,False,Side_Cylinder,mug,0.6,0.9,0.8,1.3,N.A.
416,train,False,Cone,box,0.8,1.5,1.2,1.1,N.A.
417,train,False,Side_Cylinder,box,1.2,1.1,0.6,1.3,N.A.
418,train,False,Side_Cylinder,box,0.8,0.7,0.6,1.3,N.A.
419,train,False,Side_Cylinder,box,0.4,0.9,1.0,0.5,N.A.
420,train,False,Inverted_Cone,mug,0.8,1.3,1.2,0.7,N.A.
421,train,False,Side_Cylinder,mug,1.0,0.7,1.2,1.3,N.A.
422,train,False,Cube,mug,1.2,1.3,1.0,0.7,N.A.
423,train,False,Cone,box,0.4,1.3,0.6,0.7,N.A.
424,train,False,Side_Cylinder,box,1.0,1.5,1.2,0.5,N.A.
425,train,False,Cube,mug,0.4,1.5,1.2,0.5,N.A.
426,train,False,Cone,mug,0.4,0.7,0.4,0.9,N.A.
427,train,False,Inverted_Cone,mug,1.0,1.1,0.8,0.9,N.A.
428,train,False,Side_Cylinder,box,1.4,0.7,0.4,0.7,N.A.
429,train,False,Side_Cylinder,box,1.2,1.3,1.2,0.5,N.A.
430,train,False,Torus,mug,0.8,0.7,0.6,1.3,N.A.
431,train,False,Sphere,mug,1.4,0.9,1.2,1.3,N.A.
432,train,False,Torus,mug,1.0,1.1,0.8,0.7,N.A.
433,train,False,Inverted_Cone,box,1.4,1.1,1.4,0.9,N.A.
434,train,False,Cube,mug,1.0,1.3,1.2,0.9,N.A.
435,train,False,Cube,mug,0.8,0.9,0.4,1.1,N.A.
436,train,False,Sphere,box,0.8,0.9,0.4,1.3,N.A.
437,train,False,Sphere,box,1.0,1.1,1.4,1.1,N.A.
438,train,False,Sphere,mug,1.2,0.7,0.6,0.7,N.A.
439,train,False,Torus,box,0.6,0.9,0.6,0.7,N.A.
440,train,False,Torus,box,0.6,0.9,1.0,1.3,N.A.
441,train,False,Inverted_Cone,mug,1.2,0.7,0.6,1.1,N.A.
442,train,False,Cylinder,mug,1.0,0.7,0.4,0.9,N.A.
443,train,False,Sphere,box,1.2,0.7,1.2,1.1,N.A.
444,train,False,Sphere,mug,1.2,1.5,0.4,0.9,N.A.
445,train,False,Torus,mug,0.8,1.1,1.2,0.9,N.A.
446,train,False,Cone,box,0.8,0.9,0.8,0.7,N.A.
447,train,False,Cylinder,box,0.8,0.9,1.0,0.9,N.A.
448,train,False,Cone,mug,0.8,1.5,0.6,1.1,N.A.
449,train,False,Cone,mug,0.6,1.5,0.8,1.3,N.A.
450,train,False,Side_Cylinder,mug,0.6,1.1,1.2,0.7,N.A.
451,train,False,Sphere,mug,1.4,0.7,1.2,0.9,N.A.
452,train,False,Sphere,mug,1.0,1.1,1.4,0.7,N.A.
453,train,False,Side_Cylinder,box,1.2,1.1,1.4,0.5,N.A.
454,train,False,Cylinder,mug,0.6,1.5,1.2,0.9,N.A.
455,train,False,Torus,mug,0.6,0.9,1.2,1.1,N.A.
456,train,False,Torus,box,1.0,0.7,0.6,0.5,N.A.
457,train,False,Cone,mug,0.8,0.7,0.6,0.5,N.A.
458,train,False,Torus,mug,1.2,1.5,0.8,0.9,N.A.
459,train,False,Cylinder,mug,0.6,1.5,0.8,0.7,N.A.
460,train,False,Cone,mug,0.6,1.3,0.8,1.1,N.A.
461,train,False,Sphere,mug,1.4,0.9,1.0,1.1,N.A.
462,train,False,Cylinder,mug,1.2,1.3,1.4,0.7,N.A.
463,train,False,Torus,box,1.0,0.7,1.0,0.5,N.A.
464,train,False,Sphere,mug,1.4,1.1,0.4,1.3,N.A.
465,train,False,Cone,mug,1.4,0.9,0.6,0.7,N.A.
466,train,False,Side_Cylinder,mug,1.4,0.9,1.2,0.9,N.A.
467,train,False,Cube,mug,0.4,1.3,0.6,0.5,N.A.
468,train,False,Torus,box,0.8,1.5,0.6,0.7,N.A.
469,train,False,Inverted_Cone,mug,1.4,0.9,0.6,1.3,N.A.
470,train,False,Inverted_Cone,mug,0.4,1.3,0.6,1.3,N.A.
471,train,False,Cylinder,box,0.6,0.7,1.4,0.5,N.A.
472,train,False,Sphere,mug,1.2,1.5,1.0,0.7,N.A.
473,train,False,Inverted_Cone,box,0.8,0.9,0.8,0.7,N.A.
474,train,False,Inverted_Cone,mug,0.4,0.7,0.6,0.9,N.A.
475,train,False,Sphere,box,1.2,1.1,0.8,0.5,N.A.
476,train,False,Side_Cylinder,mug,0.6,0.7,1.4,1.1,N.A.
477,train,False,Side_Cylinder,box,0.6,1.5,1.0,0.5,N.A.
478,train,False,Cylinder,mug,1.4,1.5,1.2,0.9,N.A.
479,train,False,Cube,mug,0.4,0.9,0.6,1.1,N.A.
480,train,False,Torus,mug,1.0,1.5,1.0,0.5,N.A.
481,train,False,Cylinder,box,1.0,1.5,1.0,0.5,N.A.
482,train,False,Inverted_Cone,mug,0.6,1.3,0.8,1.3,N.A.
483,train,False,Cylinder,box,1.2,1.5,0.8,1.1,N.A.
484,train,False,Side_Cylinder,box,0.8,0.9,1.0,1.1,N.A.
485,train,False,Side_Cylinder,mug,1.4,1.1,0.4,1.1,N.A.
486,train,False,Torus,box,1.2,0.7,0.6,0.5,N.A.
487,train,False,Sphere,box,0.4,1.1,0.8,1.3,N.A.
488,train,False,Cone,mug,0.6,1.3,1.4,0.9,N.A.
489,train,False,Sphere,box,1.2,0.9,1.0,0.7,N.A.
490,train,False,Cube,box,0.4,0.9,0.6,0.5,N.A.
491,train,False,Cylinder,mug,1.4,1.1,0.4,1.1,N.A.
492,train,False,Inverted_Cone,box,1.4,0.9,1.2,0.9,N.A.
493,train,False,Sphere,box,0.4,1.3,1.0,0.5,N.A.
494,train,False,Torus,mug,1.2,1.5,0.6,1.1,N.A.
495,train,False,Cone,mug,1.0,0.9,1.2,0.9,N.A.
496,train,False,Cone,box,0.6,1.3,0.4,0.5,N.A.
497,train,False,Side_Cylinder,mug,0.6,0.9,0.8,0.7,N.A.
498,train,False,Torus,box,0.6,1.1,1.0,1.1,N.A.
499,train,False,Inverted_Cone,box,0.6,0.7,1.0,0.5,N.A.
500,train,False,Cylinder,mug,0.8,1.1,0.8,1.1,N.A.
501,train,False,Cone,mug,0.4,1.1,1.4,0.9,N.A.
502,train,False,Cylinder,box,1.0,1.3,0.8,1.3,N.A.
503,train,False,Torus,mug,0.4,0.9,1.0,1.1,N.A.
504,train,False,Cone,box,0.8,0.7,0.8,1.1,N.A.
505,train,False,Cube,box,1.2,1.5,1.0,0.7,N.A.
506,train,False,Torus,box,0.8,1.3,0.6,1.1,N.A.
507,train,False,Cylinder,box,1.4,1.5,1.0,0.9,N.A.
508,train,False,Cube,box,1.2,1.1,0.6,0.9,N.A.
509,train,False,Cone,box,1.2,1.1,0.6,0.7,N.A.
510,train,False,Cone,box,1.4,0.7,1.0,1.1,N.A.
511,train,False,Cone,box,0.6,1.5,0.8,0.9,N.A.
512,train,False,Cube,box,0.4,1.1,1.2,0.7,N.A.
513,train,False,Sphere,mug,0.6,0.9,0.4,0.7,N.A.
514,train,False,Torus,box,0.6,1.3,1.0,0.5,N.A.
515,train,False,Side_Cylinder,box,1.4,0.7,0.8,1.1,N.A.
516,train,False,Torus,box,0.4,1.5,0.4,0.7,N.A.
517,train,False,Sphere,mug,1.0,0.7,1.2,1.3,N.A.
518,train,False,Cube,box,0.6,1.5,1.4,0.5,N.A.
519,train,False,Side_Cylinder,mug,1.2,0.7,0.4,1.3,N.A.
520,train,False,Sphere,box,1.2,0.7,0.6,1.1,N.A.
521,train,False,Side_Cylinder,mug,1.0,1.3,0.6,1.1,N.A.
522,train,False,Side_Cylinder,box,0.6,1.5,1.0,0.7,N.A.
523,train,False,Cylinder,box,1.0,1.3,1.4,0.5,N.A.
524,train,False,Cylinder,box,0.4,1.1,0.8,0.7,N.A.
525,train,False,Inverted_Cone,box,0.6,1.1,0.4,0.7,N.A.
526,train,False,Torus,box,0.6,0.7,0.4,1.1,N.A.
527,train,False,Sphere,box,1.0,1.5,1.4,1.3,N.A.
528,train,False,Cone,box,0.4,1.1,1.4,0.7,N.A.
529,train,False,Inverted_Cone,mug,1.2,0.9,0.8,1.3,N.A.
530,train,False,Side_Cylinder,mug,0.4,0.9,1.4,1.1,N.A.
531,train,False,Side_Cylinder,box,0.8,0.7,1.0,0.7,N.A.
532,train,False,Cube,mug,1.4,1.1,1.0,0.5,N.A.
533,train,False,Torus,mug,0.4,1.3,0.8,0.7,N.A.
534,train,False,Side_Cylinder,mug,0.4,1.1,0.6,1.3,N.A.
535,train,False,Torus,mug,0.4,0.7,1.2,0.9,N.A.
536,train,False,Inverted_Cone,box,0.8,1.3,1.2,0.7,N.A.
537,train,False,Cone,mug,1.4,1.1,0.6,1.1,N.A.
538,train,False,Side_Cylinder,box,0.4,0.9,1.0,1.1,N.A.
539,train,False,Inverted_Cone,box,1.4,0.9,1.0,0.7,N.A.
540,train,False,Inverted_Cone,box,0.8,1.3,0.4,0.7,N.A.
541,train,False,Side_Cylinder,mug,0.6,1.5,1.0,1.1,N.A.
542,train,False,Inverted_Cone,mug,1.0,1.1,1.2,0.9,N.A.
543,train,False,Inverted_Cone,box,0.6,0.9,0.8,1.3,N.A.
544,train,False,Torus,mug,0.4,1.1,0.4,1.1,N.A.
545,train,False,Sphere,box,0.4,1.3,1.0,1.3,N.A.
546,train,False,Inverted_Cone,box,0.6,1.5,0.6,1.1,N.A.
547,train,False,Inverted_Cone,mug,1.0,0.7,1.4,1.1,N.A.
548,train,False,Cone,mug,1.2,0.7,0.4,0.7,N.A.
549,train,False,Cylinder,mug,1.4,0.7,1.0,0.5,N.A.
550,train,False,Cylinder,mug,1.2,1.1,1.2,1.3,N.A.
551,train,False,Cube,box,0.6,1.3,0.8,0.9,N.A.
552,train,False,Cylinder,mug,0.8,0.9,1.0,0.7,N.A.
553,train,False,Cube,mug,0.8,1.1,1.0,1.1,N.A.
554,train,False,Side_Cylinder,box,1.2,1.3,0.4,1.3,N.A.
555,train,False,Cylinder,mug,0.4,0.9,1.4,0.5,N.A.
556,train,False,Torus,box,0.8,0.9,1.0,1.1,N.A.
557,train,False,Cube,mug,1.2,1.3,1.0,1.1,N.A.
558,train,False,Side_Cylinder,mug,0.8,0.9,1.2,0.9,N.A.
559,train,False,Sphere,box,1.2,0.9,0.4,1.1,N.A.
560,train,False,Sphere,box,0.6,1.5,1.0,0.5,N.A.
561,train,False,Cylinder,mug,1.0,0.7,1.2,1.1,N.A.
562,train,False,Sphere,box,1.0,0.7,0.6,0.7,N.A.
563,train,False,Inverted_Cone,box,0.6,0.9,1.4,1.1,N.A.
564,train,False,Side_Cylinder,mug,0.8,0.7,1.2,0.7,N.A.
565,train,False,Side_Cylinder,mug,1.0,1.1,1.4,0.7,N.A.
566,train,False,Inverted_Cone,mug,0.8,1.1,0.6,1.1,N.A.
567,train,False,Cylinder,box,0.6,1.5,1.2,1.1,N.A.
568,train,False,Cone,mug,1.0,0.7,0.8,0.5,N.A.
569,train,False,Cone,box,0.6,0.9,0.4,0.5,N.A.
570,train,False,Cylinder,box,1.2,1.3,0.6,0.5,N.A.
571,train,False,Torus,mug,0.6,0.7,0.8,0.7,N.A.
572,train,False,Sphere,box,1.4,0.7,1.4,0.7,N.A.
573,train,False,Cone,mug,0.8,1.3,0.6,0.7,N.A.
574,train,False,Cylinder,mug,1.2,1.3,0.8,0.9,N.A.
575,train,False,Torus,mug,0.6,0.9,0.6,0.9,N.A.
576,train,False,Cone,box,1.4,1.3,0.6,0.5,N.A.
577,train,False,Inverted_Cone,box,0.4,0.7,0.6,0.5,N.A.
578,train,False,Side_Cylinder,mug,1.2,0.7,0.6,1.1,N.A.
579,train,False,Torus,mug,0.4,1.5,0.6,1.3,N.A.
580,train,False,Torus,mug,0.8,1.1,1.4,1.3,N.A.
581,train,False,Cone,mug,1.2,1.1,0.8,0.5,N.A.
582,train,False,Side_Cylinder,box,1.2,1.1,0.4,1.1,N.A.
583,train,False,Cone,mug,1.4,0.9,0.6,1.1,N.A.
584,train,False,Cylinder,mug,0.4,1.3,0.8,0.9,N.A.
585,train,False,Cube,mug,1.0,1.1,1.4,0.9,N.A.
586,train,False,Cube,mug,0.8,0.9,0.8,1.1,N.A.
587,train,False,Cube,mug,1.4,1.5,0.4,1.1,N.A.
588,train,False,Sphere,box,1.4,0.7,1.0,1.1,N.A.
589,train,False,Side_Cylinder,mug,1.4,0.9,1.4,0.5,N.A.
590,train,False,Sphere,mug,0.4,0.9,0.4,1.3,N.A.
591,train,False,Inverted_Cone,box,1.2,1.3,1.4,1.1,N.A.
592,train,False,Inverted_Cone,box,1.2,1.3,1.4,0.7,N.A.
593,train,False,Cylinder,mug,0.4,1.1,1.2,0.5,N.A.
594,train,False,Side_Cylinder,mug,1.4,1.5,0.8,0.7,N.A.
595,train,False,Inverted_Cone,mug,0.6,1.1,0.6,1.3,N.A.
596,train,False,Side_Cylinder,box,1.2,1.5,1.4,1.1,N.A.
597,train,False,Cone,mug,1.4,1.1,1.4,1.3,N.A.
598,train,False,Inverted_Cone,mug,1.4,0.7,0.4,0.5,N.A.
599,train,False,Torus,mug,1.4,1.3,1.2,0.5,N.A.
600,train,False,Sphere,box,1.4,0.7,1.2,0.9,N.A.
601,train,False,Torus,box,0.8,1.5,1.2,0.9,N.A.
602,train,False,Sphere,mug,1.4,1.1,0.8,1.3,N.A.
603,train,False,Sphere,mug,0.8,1.5,0.6,1.1,N.A.
604,train,False,Cube,mug,1.4,0.9,1.0,0.7,N.A.
605,train,False,Torus,mug,1.4,1.3,0.4,0.7,N.A.
606,train,False,Cylinder,box,1.4,0.9,0.6,1.3,N.A.
607,train,False,Cone,mug,1.2,0.9,1.0,0.5,N.A.
608,train,False,Side_Cylinder,mug,1.4,0.7,0.6,0.5,N.A.
609,train,False,Torus,mug,0.8,1.5,0.6,0.7,N.A.
610,train,False,Cube,box,1.0,0.9,0.8,0.9,N.A.
611,train,False,Side_Cylinder,box,0.6,1.5,0.8,0.9,N.A.
612,train,False,Cube,box,1.4,1.1,1.4,0.9,N.A.
613,train,False,Side_Cylinder,box,1.0,1.3,1.2,1.3,N.A.
614,train,False,Torus,box,1.4,0.9,0.8,0.5,N.A.
615,train,False,Inverted_Cone,mug,0.4,1.1,0.8,0.7,N.A.
616,train,False,Cube,mug,0.6,0.7,0.4,1.3,N.A.
617,train,False,Side_Cylinder,box,0.8,1.1,0.8,0.5,N.A.
618,train,False,Inverted_Cone,mug,0.6,1.5,1.0,0.7,N.A.
619,train,False,Side_Cylinder,box,1.0,0.9,0.4,1.3,N.A.
620,train,False,Inverted_Cone,box,1.0,0.7,0.8,0.7,N.A.
621,train,False,Cylinder,mug,1.2,1.1,1.4,1.3,N.A.
622,train,False,Cylinder,box,1.2,1.3,0.4,0.5,N.A.
623,train,False,Side_Cylinder,mug,0.8,1.3,0.6,0.9,N.A.
624,train,False,Inverted_Cone,box,1.4,0.7,1.0,0.5,N.A.
625,train,False,Cylinder,box,0.4,0.9,1.4,1.3,N.A.
626,train,False,Cylinder,mug,0.8,1.3,0.6,0.7,N.A.
627,train,False,Side_Cylinder,box,0.6,0.7,0.6,0.7,N.A.
628,train,False,Cone,mug,0.8,0.7,0.4,1.1,N.A.
629,train,False,Cone,box,1.0,1.1,0.8,0.9,N.A.
630,train,False,Cube,mug,1.4,0.7,1.4,0.5,N.A.
631,train,False,Torus,mug,0.8,1.3,0.4,0.7,N.A.
632,train,False,Torus,mug,0.8,1.1,1.2,1.3,N.A.
633,train,False,Cylinder,mug,0.6,1.3,0.6,0.7,N.A.
634,train,False,Inverted_Cone,box,1.4,1.3,1.4,0.5,N.A.
635,train,False,Inverted_Cone,box,1.0,0.9,0.8,0.7,N.A.
636,train,False,Sphere,box,1.0,1.3,1.0,1.1,N.A.
637,train,False,Side_Cylinder,box,1.4,1.5,1.0,1.1,N.A.
638,train,False,Cylinder,mug,0.8,1.1,1.4,1.1,N.A.
639,train,False,Cylinder,mug,1.2,0.9,1.2,0.5,N.A.
640,train,False,Side_Cylinder,mug,0.8,0.9,1.0,1.3,N.A.
641,train,False,Sphere,box,0.8,1.5,1.2,0.5,N.A.
642,train,False,Torus,box,1.0,1.3,0.4,0.7,N.A.
643,train,False,Cube,mug,0.8,0.9,1.4,1.3,N.A.
644,train,False,Cube,mug,0.6,0.9,1.0,1.1,N.A.
645,train,False,Side_Cylinder,box,1.2,0.7,0.8,0.9,N.A.
646,train,False,Sphere,box,0.4,0.9,0.8,1.3,N.A.
647,train,False,Cube,box,0.8,0.9,0.8,0.9,N.A.
648,train,False,Side_Cylinder,mug,0.8,1.3,1.0,0.7,N.A.
649,train,False,Cube,mug,1.4,1.5,1.0,1.1,N.A.
650,train,False,Cube,box,0.4,0.7,1.0,1.1,N.A.
651,train,False,Inverted_Cone,box,0.4,1.5,0.8,0.9,N.A.
652,train,False,Cube,box,0.4,1.5,1.2,0.5,N.A.
653,train,False,Side_Cylinder,box,1.4,1.1,0.8,0.9,N.A.
654,train,False,Cube,mug,0.6,0.9,0.8,0.5,N.A.
655,train,False,Cone,box,1.4,1.5,1.0,0.9,N.A.
656,train,False,Cube,box,0.8,1.5,1.2,0.7,N.A.
657,train,False,Cube,mug,1.0,0.7,0.4,1.3,N.A.
658,train,False,Torus,box,1.4,1.1,0.8,0.7,N.A.
659,train,False,Inverted_Cone,mug,1.0,1.3,1.2,1.1,N.A.
660,train,False,Cube,mug,1.2,0.9,1.0,0.9,N.A.
661,train,False,Cylinder,mug,1.4,1.5,1.4,1.1,N.A.
662,train,False,Inverted_Cone,box,1.4,1.5,0.6,0.9,N.A.
663,train,False,Cylinder,mug,1.0,1.3,1.4,1.3,N.A.
664,train,False,Inverted_Cone,box,0.4,0.9,1.0,0.7,N.A.
665,train,False,Side_Cylinder,mug,1.4,1.5,1.2,1.3,N.A.
666,train,False,Torus,box,0.8,1.1,1.0,0.5,N.A.
667,train,False,Cone,mug,1.0,1.3,0.8,1.3,N.A.
668,train,False,Cone,box,1.0,1.5,0.6,0.5,N.A.
669,train,False,Torus,box,1.0,1.5,1.0,0.7,N.A.
670,train,False,Side_Cylinder,mug,0.8,1.5,1.2,0.9,N.A.
671,train,False,Cylinder,mug,0.4,1.3,0.6,1.3,N.A.
672,train,False,Sphere,box,0.6,1.3,1.2,1.1,N.A.
673,train,False,Inverted_Cone,mug,1.2,0.9,1.4,0.7,N.A.
674,train,False,Sphere,box,0.8,1.1,1.4,0.9,N.A.
675,train,False,Cone,box,1.4,1.5,1.4,1.1,N.A.
676,train,False,Cube,mug,1.0,0.7,1.4,0.7,N.A.
677,train,False,Sphere,mug,0.4,0.9,0.8,0.9,N.A.
678,train,False,Torus,box,0.8,1.5,1.4,0.5,N.A.
679,train,False,Cone,box,1.2,0.7,0.8,1.3,N.A.
680,train,False,Cube,box,0.4,0.9,0.4,0.9,N.A.
681,train,False,Torus,mug,0.6,0.9,0.4,0.9,N.A.
682,train,False,Torus,mug,0.4,0.7,1.4,0.5,N.A.
683,train,False,Cylinder,mug,0.8,0.7,1.0,1.3,N.A.
684,train,False,Inverted_Cone,box,1.2,0.9,1.0,1.1,N.A.
685,train,False,Inverted_Cone,mug,0.4,1.3,0.8,1.1,N.A.
686,train,False,Cone,box,0.4,1.1,0.4,1.3,N.A.
687,train,False,Side_Cylinder,box,1.0,0.9,0.6,1.3,N.A.
688,train,False,Cone,mug,0.8,0.7,0.8,1.1,N.A.
689,train,False,Cube,box,1.0,1.5,1.4,0.7,N.A.
690,train,False,Cone,mug,1.0,1.5,0.4,1.1,N.A.
691,train,False,Cone,box,0.8,0.9,0.4,0.9,N.A.
692,train,False,Sphere,mug,0.8,1.3,0.6,0.9,N.A.
693,train,False,Cylinder,mug,1.4,0.9,0.4,1.3,N.A.
694,train,False,Sphere,mug,1.0,1.5,1.2,1.3,N.A.
695,train,False,Sphere,box,0.6,0.7,1.4,1.1,N.A.
696,train,False,Side_Cylinder,box,0.6,1.5,0.4,1.1,N.A.
697,train,False,Torus,box,1.0,0.7,1.0,0.7,N.A.
698,train,False,Torus,box,0.8,1.5,0.4,0.5,N.A.
699,train,False,Inverted_Cone,mug,0.4,0.9,0.8,1.3,N.A.
700,train,False,Side_Cylinder,box,1.0,1.5,1.2,0.9,N.A.
701,train,False,Inverted_Cone,box,1.4,1.1,1.0,0.5,N.A.
702,train,False,Side_Cylinder,box,1.4,0.7,1.2,1.1,N.A.
703,train,False,Cube,box,1.4,1.5,1.4,1.3,N.A.
704,train,False,Cylinder,box,1.0,1.3,1.4,1.1,N.A.
705,train,False,Cone,box,1.4,1.5,0.6,1.1,N.A.
706,train,False,Cylinder,box,0.4,1.1,1.4,0.9,N.A.
707,train,False,Torus,box,1.0,0.9,0.4,0.9,N.A.
708,train,False,Cone,mug,1.0,1.3,0.6,0.9,N.A.
709,train,False,Sphere,mug,1.2,1.1,0.4,0.7,N.A.
710,train,False,Cone,box,0.8,0.9,1.4,1.3,N.A.
711,train,False,Cylinder,box,0.4,1.3,1.2,1.3,N.A.
712,train,False,Side_Cylinder,mug,0.8,0.7,1.2,1.3,N.A.
713,train,False,Cylinder,box,0.8,0.7,1.4,0.9,N.A.
714,train,False,Cylinder,box,1.4,0.7,0.6,1.3,N.A.
715,train,False,Sphere,box,0.6,1.1,0.8,1.3,N.A.
716,train,False,Cylinder,box,0.6,0.7,1.0,1.3,N.A.
717,train,False,Torus,box,0.6,1.5,0.6,0.7,N.A.
718,train,False,Inverted_Cone,box,0.6,0.7,0.4,0.9,N.A.
719,train,False,Torus,box,0.6,1.3,1.4,1.3,N.A.
720,train,False,Cone,box,0.8,1.3,1.0,0.9,N.A.
721,train,False,Inverted_Cone,box,0.4,0.9,0.6,0.7,N.A.
722,train,False,Side_Cylinder,mug,0.4,1.1,1.2,1.1,N.A.
723,train,False,Torus,mug,0.8,1.3,1.0,0.9,N.A.
724,train,False,Sphere,box,1.2,1.5,0.8,0.9,N.A.
725,train,False,Sphere,mug,0.8,1.5,0.6,0.9,N.A.
726,train,False,Cone,mug,1.2,1.1,1.2,1.1,N.A.
727,train,False,Torus,box,1.2,0.9,0.4,0.5,N.A.
728,train,False,Cylinder,box,1.0,1.5,1.2,1.1,N.A.
729,train,False,Cube,mug,0.6,0.7,0.8,0.5,N.A.
730,train,False,Cone,box,0.8,1.3,1.2,1.1,N.A.
731,train,False,Cylinder,box,0.8,1.5,0.4,0.9,N.A.
732,train,False,Sphere,box,0.8,0.7,1.4,1.3,N.A.
733,train,False,Cone,mug,1.0,1.3,1.4,0.9,N.A.
734,train,False,Side_Cylinder,mug,1.4,0.9,1.4,0.9,N.A.
735,train,False,Side_Cylinder,mug,1.0,1.5,0.8,0.9,N.A.
736,train,False,Cylinder,mug,0.6,1.5,1.0,1.1,N.A.
737,train,False,Cylinder,box,0.8,0.7,1.2,1.1,N.A.
738,train,False,Inverted_Cone,box,1.2,0.7,1.0,0.5,N.A.
739,train,False,Cone,mug,1.2,1.3,1.0,1.1,N.A.
740,train,False,Sphere,mug,0.4,0.9,1.4,0.7,N.A.
741,train,False,Side_Cylinder,box,1.0,1.1,1.2,0.5,N.A.
742,train,False,Cylinder,box,1.0,0.7,0.6,0.7,N.A.
743,train,False,Sphere,box,0.8,1.5,1.0,1.3,N.A.
744,train,False,Inverted_Cone,box,1.0,0.7,1.2,1.1,N.A.
745,train,False,Cylinder,box,0.6,1.1,0.4,0.5,N.A.
746,train,False,Cube,box,0.4,1.3,1.2,1.3,N.A.
747,train,False,Cube,mug,1.0,1.1,0.8,0.7,N.A.
748,train,False,Inverted_Cone,mug,0.8,0.7,1.0,0.7,N.A.
749,train,False,Inverted_Cone,box,1.4,1.3,1.4,0.9,N.A.
750,train,False,Cube,mug,0.8,0.7,0.8,0.9,N.A.
751,train,False,Cone,box,1.4,1.5,1.0,1.1,N.A.
752,train,False,Inverted_Cone,box,1.4,0.7,1.4,1.1,N.A.
753,train,False,Side_Cylinder,mug,0.6,1.1,1.4,0.5,N.A.
754,train,False,Torus,box,0.4,0.7,1.2,0.7,N.A.
755,train,False,Cube,mug,1.0,1.1,1.2,0.7,N.A.
756,train,False,Sphere,mug,0.8,0.7,1.0,0.5,N.A.
757,train,False,Side_Cylinder,box,0.6,1.5,1.0,1.3,N.A.
758,train,False,Cube,box,0.8,1.3,1.4,0.9,N.A.
759,train,False,Sphere,box,1.4,1.3,1.0,0.9,N.A.
760,train,False,Sphere,box,1.2,1.3,0.4,0.5,N.A.
761,train,False,Cone,mug,0.6,1.3,0.6,1.3,N.A.
762,train,False,Cone,box,0.8,0.9,0.4,1.3,N.A.
763,train,False,Cube,mug,1.4,0.9,1.2,0.9,N.A.
764,train,False,Sphere,mug,1.4,0.9,0.8,0.7,N.A.
765,train,False,Cone,box,1.4,0.9,1.0,0.5,N.A.
766,train,False,Cylinder,box,0.8,1.1,1.0,1.3,N.A.
767,train,False,Side_Cylinder,box,0.8,1.1,1.2,0.7,N.A.
768,train,False,Side_Cylinder,box,1.4,1.5,0.8,1.3,N.A.
769,train,False,Inverted_Cone,box,0.6,1.1,1.4,1.3,N.A.
770,train,False,Cone,mug,1.0,1.5,1.4,0.7,N.A.
771,train,False,Inverted_Cone,box,0.6,1.1,1.4,0.5,N.A.
772,train,False,Cube,box,0.8,1.1,0.6,0.5,N.A.
773,train,False,Cube,mug,0.6,1.5,0.8,1.1,N.A.
774,train,False,Sphere,mug,1.0,0.7,0.6,0.7,N.A.
775,train,False,Sphere,mug,0.8,1.5,1.2,0.9,N.A.
776,train,False,Cube,mug,1.4,0.7,1.0,0.7,N.A.
777,train,False,Side_Cylinder,mug,0.8,1.1,0.4,0.7,N.A.
778,train,False,Side_Cylinder,box,1.4,0.9,1.4,0.7,N.A.
779,train,False,Cone,mug,0.8,1.5,1.0,1.3,N.A.
780,train,False,Cube,box,0.6,0.7,1.2,0.5,N.A.
781,train,False,Torus,box,1.4,0.9,1.2,0.5,N.A.
782,train,False,Cone,box,1.4,1.1,0.4,0.7,N.A.
783,train,False,Side_Cylinder,mug,0.8,1.3,1.0,1.3,N.A.
784,train,False,Cube,box,1.2,1.1,0.8,1.3,N.A.
785,train,False,Sphere,mug,0.4,0.7,1.2,0.5,N.A.
786,train,False,Cube,mug,1.0,1.5,1.2,0.9,N.A.
