trial_num,data_segment,violation,left_shape,right_shape,left_height,right_height,left_speed,right_speed,rand_violation_choice
354,train,False,Cube,Cube,1.25,1.5,0.5,0.5,N.A.
355,train,False,Cone,Cube,1.0,0.75,1.5,1.5,N.A.
356,train,False,Cube,Cylinder,0.5,1.25,0.5,0.5,N.A.
357,train,False,Cylinder,Cone,1.0,1.5,2.5,2.5,N.A.
358,train,False,Cube,Side_Cylinder,1.25,1.25,1.5,0.5,N.A.
359,train,False,Cone,Inverted_Cone,1.0,1.0,1.5,2.0,N.A.
360,train,False,Sphere,Cube,1.0,1.0,0.5,0.5,N.A.
361,train,False,Cube,Cone,0.75,0.75,1.5,1.5,N.A.
362,train,False,Inverted_Cone,Sphere,1.0,1.0,2.0,1.0,N.A.
363,train,False,Cone,Cylinder,1.0,1.0,2.0,1.5,N.A.
364,train,False,Sphere,Inverted_Cone,0.75,0.75,2.5,2.0,N.A.
365,train,False,Cylinder,Inverted_Cone,1.25,1.25,2.0,1.5,N.A.
366,train,False,Inverted_Cone,Cone,1.25,1.25,1.5,2.5,N.A.
367,train,False,Side_Cylinder,Cylinder,1.0,1.0,0.5,2.0,N.A.
368,train,False,Side_Cylinder,Side_Cylinder,0.5,1.0,1.5,1.5,N.A.
369,train,False,Sphere,Cube,0.75,0.5,2.5,2.5,N.A.
370,train,False,Inverted_Cone,Cone,1.25,1.25,1.0,1.5,N.A.
371,train,False,Inverted_Cone,Sphere,0.5,1.25,2.5,2.5,N.A.
372,train,False,Cylinder,Cylinder,1.5,1.0,1.5,1.5,N.A.
373,train,False,Side_Cylinder,Side_Cylinder,1.5,0.75,1.0,1.0,N.A.
374,train,False,Sphere,Cone,1.25,1.0,0.5,0.5,N.A.
375,train,False,Side_Cylinder,Cube,0.75,1.5,1.5,1.5,N.A.
376,train,False,Cylinder,Cube,0.5,0.75,2.5,2.5,N.A.
377,train,False,Inverted_Cone,Cube,1.5,0.5,2.0,2.0,N.A.
378,train,False,Inverted_Cone,Sphere,0.75,0.75,1.0,2.5,N.A.
379,train,False,Side_Cylinder,Side_Cylinder,0.5,0.75,1.5,1.5,N.A.
380,train,False,Side_Cylinder,Side_Cylinder,1.0,1.25,1.0,1.0,N.A.
381,train,False,Inverted_Cone,Sphere,1.5,1.5,2.0,2.5,N.A.
382,train,False,Cylinder,Cube,1.0,1.0,1.0,0.5,N.A.
383,train,False,Cone,Side_Cylinder,1.25,1.25,1.5,2.5,N.A.
384,train,False,Cylinder,Cone,0.75,1.5,2.0,2.0,N.A.
385,train,False,Cube,Sphere,1.0,1.0,0.5,1.5,N.A.
386,train,False,Cube,Cylinder,1.0,1.0,1.5,2.0,N.A.
387,train,False,Cylinder,Cone,1.25,0.75,2.5,2.5,N.A.
388,train,False,Inverted_Cone,Sphere,1.25,1.25,2.0,0.5,N.A.
389,train,False,Cube,Cylinder,1.0,1.0,2.5,1.5,N.A.
390,train,False,Cylinder,Cylinder,1.0,1.0,1.0,2.0,N.A.
391,train,False,Side_Cylinder,Sphere,0.5,1.5,1.0,1.0,N.A.
392,train,False,Inverted_Cone,Inverted_Cone,1.0,0.75,1.0,1.0,N.A.
393,train,False,Cube,Cylinder,1.0,0.5,2.5,2.5,N.A.
394,train,False,Cylinder,Side_Cylinder,1.5,1.0,2.0,2.0,N.A.
395,train,False,Sphere,Inverted_Cone,1.5,1.5,2.0,1.0,N.A.
396,train,False,Cube,Side_Cylinder,1.5,0.5,2.5,2.5,N.A.
397,train,False,Inverted_Cone,Cube,0.5,1.25,1.5,1.5,N.A.
398,train,False,Cylinder,Inverted_Cone,1.5,1.5,0.5,1.5,N.A.
399,train,False,Sphere,Sphere,0.75,1.0,2.5,2.5,N.A.
400,train,False,Cylinder,Cube,1.0,1.0,1.5,0.5,N.A.
401,train,False,Sphere,Sphere,0.75,0.75,1.5,2.5,N.A.
402,train,False,Cube,Sphere,1.0,1.0,2.0,1.5,N.A.
403,train,False,Cube,Cube,0.5,1.25,1.0,1.0,N.A.
404,train,False,Side_Cylinder,Sphere,0.5,0.75,0.5,0.5,N.A.
405,train,False,Sphere,Cylinder,0.5,0.5,1.5,0.5,N.A.
406,train,False,Cube,Sphere,0.75,0.5,1.5,1.5,N.A.
407,train,False,Inverted_Cone,Side_Cylinder,0.75,1.25,0.5,0.5,N.A.
408,train,False,Cube,Cube,0.5,1.5,2.0,2.0,N.A.
409,train,False,Inverted_Cone,Sphere,0.5,0.5,2.0,2.5,N.A.
410,train,False,Sphere,Inverted_Cone,0.75,1.25,2.0,2.0,N.A.
411,train,False,Cylinder,Cylinder,0.5,1.25,1.0,1.0,N.A.
412,train,False,Cylinder,Cone,1.25,1.25,1.0,1.5,N.A.
413,train,False,Cone,Cylinder,1.25,0.5,0.5,0.5,N.A.
414,train,False,Inverted_Cone,Cube,0.5,1.5,0.5,0.5,N.A.
415,train,False,Cylinder,Side_Cylinder,1.0,1.0,2.5,2.5,N.A.
416,train,False,Inverted_Cone,Side_Cylinder,0.5,1.0,1.5,1.5,N.A.
417,train,False,Side_Cylinder,Cone,0.5,0.75,0.5,0.5,N.A.
418,train,False,Sphere,Cube,1.5,1.0,1.0,1.0,N.A.
419,train,False,Inverted_Cone,Cylinder,1.25,0.75,1.5,1.5,N.A.
420,train,False,Inverted_Cone,Inverted_Cone,0.75,1.0,1.5,1.5,N.A.
421,train,False,Side_Cylinder,Cube,1.0,0.5,1.5,1.5,N.A.
422,train,False,Cube,Cylinder,1.25,1.25,1.5,2.5,N.A.
423,train,False,Side_Cylinder,Cylinder,1.25,0.5,2.0,2.0,N.A.
424,train,False,Side_Cylinder,Side_Cylinder,1.5,1.5,1.0,0.5,N.A.
425,train,False,Cube,Inverted_Cone,1.25,1.25,2.0,1.5,N.A.
426,train,False,Side_Cylinder,Cylinder,1.25,0.5,2.5,2.5,N.A.
427,train,False,Cube,Side_Cylinder,1.25,1.5,2.0,2.0,N.A.
428,train,False,Sphere,Cube,1.0,1.25,1.0,1.0,N.A.
429,train,False,Cylinder,Sphere,0.75,0.75,2.5,2.5,N.A.
430,train,False,Sphere,Sphere,0.5,1.5,1.5,1.5,N.A.
431,train,False,Sphere,Side_Cylinder,0.75,0.75,2.0,2.5,N.A.
432,train,False,Cube,Cone,1.5,1.5,2.5,1.0,N.A.
433,train,False,Sphere,Cylinder,1.5,1.25,1.0,1.0,N.A.
434,train,False,Sphere,Inverted_Cone,1.5,0.75,1.5,1.5,N.A.
435,train,False,Cylinder,Inverted_Cone,0.5,0.5,2.0,0.5,N.A.
436,train,False,Side_Cylinder,Cylinder,0.5,0.5,2.5,1.0,N.A.
437,train,False,Inverted_Cone,Cone,1.25,0.5,0.5,0.5,N.A.
438,train,False,Cone,Sphere,1.0,0.5,1.5,1.5,N.A.
439,train,False,Sphere,Side_Cylinder,0.75,0.75,1.5,2.0,N.A.
440,train,False,Side_Cylinder,Cube,1.0,0.75,2.0,2.0,N.A.
441,train,False,Inverted_Cone,Cone,0.75,0.75,1.0,1.5,N.A.
442,train,False,Cylinder,Cylinder,0.75,1.25,2.0,2.0,N.A.
443,train,False,Sphere,Inverted_Cone,0.5,1.5,0.5,0.5,N.A.
444,train,False,Cone,Side_Cylinder,1.0,1.0,0.5,2.5,N.A.
445,train,False,Inverted_Cone,Side_Cylinder,0.75,0.75,1.0,1.0,N.A.
446,train,False,Cube,Cube,0.5,0.5,2.5,2.5,N.A.
447,train,False,Inverted_Cone,Cylinder,1.5,1.5,1.5,2.5,N.A.
448,train,False,Side_Cylinder,Cube,1.5,1.0,1.0,1.0,N.A.
449,train,False,Cylinder,Inverted_Cone,0.75,0.75,1.5,1.5,N.A.
450,train,False,Side_Cylinder,Side_Cylinder,0.75,0.5,2.5,2.5,N.A.
451,train,False,Cylinder,Cube,0.75,1.25,1.5,1.5,N.A.
452,train,False,Cube,Cylinder,1.0,1.5,2.5,2.5,N.A.
453,train,False,Sphere,Cube,1.0,1.0,1.0,1.5,N.A.
454,train,False,Side_Cylinder,Side_Cylinder,0.75,0.75,2.0,1.0,N.A.
455,train,False,Sphere,Cone,1.0,1.0,1.5,1.5,N.A.
456,train,False,Cube,Side_Cylinder,0.75,0.75,1.0,2.0,N.A.
457,train,False,Cone,Cone,1.5,1.5,1.0,0.5,N.A.
458,train,False,Cylinder,Cylinder,1.5,1.5,2.0,2.5,N.A.
459,train,False,Inverted_Cone,Sphere,0.5,0.5,2.5,2.0,N.A.
460,train,False,Side_Cylinder,Cube,0.75,0.75,1.5,0.5,N.A.
461,train,False,Sphere,Inverted_Cone,1.25,0.75,1.0,1.0,N.A.
462,train,False,Cylinder,Inverted_Cone,1.5,1.5,1.5,2.0,N.A.
463,train,False,Cube,Cube,1.25,1.0,0.5,0.5,N.A.
464,train,False,Inverted_Cone,Sphere,0.5,0.5,2.0,0.5,N.A.
465,train,False,Cylinder,Sphere,0.75,1.25,2.5,2.5,N.A.
466,train,False,Cone,Cylinder,1.25,0.75,2.0,2.0,N.A.
467,train,False,Side_Cylinder,Cone,1.5,0.75,1.5,1.5,N.A.
468,train,False,Cube,Cube,0.75,0.5,2.5,2.5,N.A.
469,train,False,Cylinder,Cone,1.25,1.25,1.0,1.0,N.A.
470,train,False,Cube,Inverted_Cone,0.75,0.75,2.0,1.0,N.A.
471,train,False,Side_Cylinder,Side_Cylinder,1.0,1.0,1.5,1.0,N.A.
472,train,False,Side_Cylinder,Side_Cylinder,1.25,1.25,2.5,0.5,N.A.
473,train,False,Cylinder,Side_Cylinder,1.25,1.5,2.0,2.0,N.A.
474,train,False,Inverted_Cone,Cube,1.5,1.25,1.5,1.5,N.A.
475,train,False,Side_Cylinder,Sphere,0.5,0.5,0.5,2.0,N.A.
476,train,False,Inverted_Cone,Side_Cylinder,1.5,1.5,2.5,1.0,N.A.
477,train,False,Cube,Sphere,0.75,0.75,2.5,0.5,N.A.
478,train,False,Cube,Inverted_Cone,0.75,0.75,0.5,2.5,N.A.
479,train,False,Sphere,Inverted_Cone,0.75,0.75,2.0,2.5,N.A.
480,train,False,Cone,Side_Cylinder,1.25,1.25,2.0,1.0,N.A.
481,train,False,Cone,Cylinder,0.75,0.75,2.5,0.5,N.A.
482,train,False,Side_Cylinder,Sphere,0.5,0.5,1.5,0.5,N.A.
483,train,False,Cylinder,Inverted_Cone,1.5,1.5,0.5,0.5,N.A.
484,train,False,Sphere,Sphere,1.25,1.25,2.0,0.5,N.A.
485,train,False,Side_Cylinder,Side_Cylinder,1.25,1.0,1.5,1.5,N.A.
486,train,False,Cylinder,Side_Cylinder,0.5,0.75,2.0,2.0,N.A.
487,train,False,Cylinder,Inverted_Cone,0.75,1.5,1.5,1.5,N.A.
488,train,False,Side_Cylinder,Side_Cylinder,1.25,1.0,0.5,0.5,N.A.
489,train,False,Cylinder,Cone,1.0,1.25,0.5,0.5,N.A.
490,train,False,Cube,Cube,1.5,0.75,1.0,1.0,N.A.
491,train,False,Cylinder,Sphere,1.0,0.5,1.5,1.5,N.A.
492,train,False,Cube,Inverted_Cone,0.75,0.75,0.5,1.5,N.A.
493,train,False,Cube,Cone,1.5,1.5,2.0,1.5,N.A.
494,train,False,Sphere,Sphere,1.0,1.0,1.5,1.0,N.A.
495,train,False,Inverted_Cone,Sphere,1.0,0.5,2.5,2.5,N.A.
496,train,False,Cube,Cube,1.0,1.5,1.0,1.0,N.A.
497,train,False,Cone,Cube,0.5,1.5,1.0,1.0,N.A.
498,train,False,Cone,Cone,1.0,1.0,2.5,1.5,N.A.
499,train,False,Cylinder,Cube,1.0,0.75,2.5,2.5,N.A.
500,train,False,Sphere,Side_Cylinder,0.75,0.75,0.5,2.0,N.A.
501,train,False,Sphere,Cylinder,1.5,1.5,0.5,1.5,N.A.
502,train,False,Cube,Side_Cylinder,1.25,1.25,1.0,2.5,N.A.
503,train,False,Side_Cylinder,Cube,1.0,1.0,1.5,0.5,N.A.
504,train,False,Cone,Inverted_Cone,0.5,1.0,2.0,2.0,N.A.
505,train,False,Side_Cylinder,Cone,1.0,1.0,2.0,1.5,N.A.
506,train,False,Cone,Side_Cylinder,1.25,1.25,1.0,0.5,N.A.
507,train,False,Sphere,Inverted_Cone,1.5,1.5,1.5,1.5,N.A.
508,train,False,Sphere,Sphere,0.75,0.75,2.0,2.5,N.A.
509,train,False,Cube,Cylinder,1.0,1.0,1.0,2.5,N.A.
510,train,False,Cone,Cylinder,1.5,1.5,0.5,1.5,N.A.
511,train,False,Cube,Side_Cylinder,1.0,0.75,0.5,0.5,N.A.
512,train,False,Cylinder,Side_Cylinder,1.0,1.0,1.5,2.0,N.A.
513,train,False,Sphere,Inverted_Cone,1.25,1.5,2.5,2.5,N.A.
514,train,False,Side_Cylinder,Cone,1.0,1.0,1.5,2.0,N.A.
515,train,False,Side_Cylinder,Cone,1.0,1.0,2.5,2.0,N.A.
516,train,False,Inverted_Cone,Inverted_Cone,0.75,1.5,2.5,2.5,N.A.
517,train,False,Cylinder,Cylinder,1.25,0.75,0.5,0.5,N.A.
518,train,False,Cylinder,Sphere,1.0,1.0,0.5,1.0,N.A.
519,train,False,Side_Cylinder,Inverted_Cone,1.5,1.5,1.0,0.5,N.A.
520,train,False,Cube,Cylinder,0.5,0.75,1.5,1.5,N.A.
521,train,False,Inverted_Cone,Cone,0.5,0.5,1.5,2.0,N.A.
522,train,False,Cube,Cube,1.25,1.25,2.0,0.5,N.A.
523,train,False,Cone,Sphere,0.5,1.0,1.5,1.5,N.A.
524,train,False,Inverted_Cone,Cone,0.75,1.0,1.0,1.0,N.A.
525,train,False,Inverted_Cone,Cylinder,0.75,0.75,0.5,1.0,N.A.
526,train,False,Cube,Side_Cylinder,1.5,1.0,1.5,1.5,N.A.
527,train,False,Side_Cylinder,Sphere,1.5,1.0,2.0,2.0,N.A.
528,train,False,Cone,Sphere,1.0,1.25,2.0,2.0,N.A.
529,train,False,Inverted_Cone,Cone,1.5,0.5,0.5,0.5,N.A.
530,train,False,Cylinder,Cylinder,1.0,1.0,2.0,1.0,N.A.
531,train,False,Sphere,Cone,1.0,1.5,2.5,2.5,N.A.
532,train,False,Cone,Cylinder,0.5,0.5,2.5,2.0,N.A.
533,train,False,Cone,Sphere,1.0,1.0,1.5,0.5,N.A.
534,train,False,Cone,Sphere,1.0,1.0,1.0,2.0,N.A.
535,train,False,Sphere,Cone,1.0,1.0,2.5,0.5,N.A.
536,train,False,Cylinder,Cone,0.5,0.5,1.5,2.0,N.A.
537,train,False,Cone,Sphere,1.5,0.75,0.5,0.5,N.A.
538,train,False,Inverted_Cone,Cone,0.75,0.75,1.0,1.0,N.A.
539,train,False,Cylinder,Cone,1.0,0.5,0.5,0.5,N.A.
540,train,False,Sphere,Side_Cylinder,0.75,1.5,0.5,0.5,N.A.
541,train,False,Side_Cylinder,Side_Cylinder,1.25,1.25,0.5,2.0,N.A.
542,train,False,Cylinder,Inverted_Cone,0.75,0.75,0.5,1.5,N.A.
543,train,False,Cylinder,Cube,0.5,0.5,0.5,1.0,N.A.
544,train,False,Sphere,Side_Cylinder,1.25,1.0,2.0,2.0,N.A.
545,train,False,Cube,Cube,0.5,1.25,1.5,1.5,N.A.
546,train,False,Inverted_Cone,Side_Cylinder,1.5,1.0,0.5,0.5,N.A.
547,train,False,Cube,Side_Cylinder,1.0,1.5,1.5,1.5,N.A.
548,train,False,Side_Cylinder,Cube,1.5,1.5,1.5,1.0,N.A.
549,train,False,Cone,Cube,0.75,0.75,0.5,2.5,N.A.
550,train,False,Cylinder,Cylinder,1.25,0.75,1.5,1.5,N.A.
551,train,False,Sphere,Sphere,1.5,1.5,1.0,2.5,N.A.
552,train,False,Inverted_Cone,Inverted_Cone,1.5,0.75,1.0,1.0,N.A.
553,train,False,Cone,Cube,1.0,1.0,2.5,2.5,N.A.
554,train,False,Cone,Cylinder,1.25,1.25,0.5,1.0,N.A.
555,train,False,Cylinder,Cone,1.25,0.5,2.5,2.5,N.A.
556,train,False,Cube,Cylinder,0.5,0.5,1.0,2.0,N.A.
557,train,False,Side_Cylinder,Cube,1.25,1.5,2.0,2.0,N.A.
558,train,False,Cube,Inverted_Cone,0.75,0.75,2.5,1.5,N.A.
559,train,False,Cylinder,Cube,1.5,0.5,2.0,2.0,N.A.
560,train,False,Cube,Cylinder,1.0,1.0,2.0,0.5,N.A.
561,train,False,Sphere,Sphere,1.5,1.5,1.5,0.5,N.A.
562,train,False,Cylinder,Inverted_Cone,1.5,1.5,1.0,1.5,N.A.
563,train,False,Cone,Cone,1.0,1.5,2.5,2.5,N.A.
564,train,False,Cylinder,Inverted_Cone,1.0,0.75,2.0,2.0,N.A.
565,train,False,Side_Cylinder,Inverted_Cone,1.5,1.5,1.0,2.5,N.A.
566,train,False,Inverted_Cone,Side_Cylinder,1.0,1.25,2.5,2.5,N.A.
567,train,False,Cone,Inverted_Cone,1.5,1.0,1.0,1.0,N.A.
568,train,False,Sphere,Side_Cylinder,1.0,1.0,1.5,2.0,N.A.
569,train,False,Side_Cylinder,Side_Cylinder,0.5,0.5,1.0,1.0,N.A.
570,train,False,Inverted_Cone,Cone,0.5,1.25,1.0,1.0,N.A.
571,train,False,Cylinder,Cylinder,0.5,1.25,1.5,1.5,N.A.
572,train,False,Side_Cylinder,Side_Cylinder,1.5,1.5,2.0,0.5,N.A.
573,train,False,Cube,Sphere,0.75,1.5,2.5,2.5,N.A.
574,train,False,Cone,Inverted_Cone,1.0,0.75,0.5,0.5,N.A.
575,train,False,Cube,Sphere,0.75,1.0,2.5,2.5,N.A.
576,train,False,Side_Cylinder,Sphere,0.75,1.0,1.0,1.0,N.A.
577,train,False,Sphere,Side_Cylinder,1.0,1.0,2.5,1.0,N.A.
578,train,False,Side_Cylinder,Cone,0.5,0.5,1.5,2.0,N.A.
579,train,False,Inverted_Cone,Cone,0.5,1.5,2.5,2.5,N.A.
580,train,False,Cube,Sphere,1.0,1.0,2.5,2.0,N.A.
581,train,False,Cylinder,Cylinder,1.0,1.0,0.5,0.5,N.A.
582,train,False,Sphere,Cube,1.25,1.25,1.0,1.0,N.A.
583,train,False,Inverted_Cone,Cone,1.0,1.0,0.5,1.5,N.A.
584,train,False,Side_Cylinder,Inverted_Cone,1.5,1.0,1.5,1.5,N.A.
585,train,False,Sphere,Cone,1.0,0.5,0.5,0.5,N.A.
586,train,False,Cone,Cube,1.0,0.5,1.5,1.5,N.A.
587,train,False,Cylinder,Side_Cylinder,0.75,1.0,1.0,1.0,N.A.
588,train,False,Cone,Sphere,1.0,1.0,2.5,2.5,N.A.
589,train,False,Cylinder,Side_Cylinder,1.25,0.5,1.5,1.5,N.A.
590,train,False,Cube,Sphere,1.25,0.5,2.0,2.0,N.A.
591,train,False,Sphere,Cube,0.5,0.5,2.0,1.5,N.A.
592,train,False,Cube,Side_Cylinder,1.0,0.75,2.0,2.0,N.A.
593,train,False,Sphere,Cone,0.5,0.75,1.0,1.0,N.A.
594,train,False,Cylinder,Sphere,1.0,1.25,2.5,2.5,N.A.
595,train,False,Inverted_Cone,Side_Cylinder,1.5,1.5,1.5,1.5,N.A.
596,train,False,Cylinder,Cone,1.5,1.5,2.0,2.0,N.A.
597,train,False,Cylinder,Cube,1.5,0.5,2.5,2.5,N.A.
598,train,False,Cylinder,Sphere,1.25,0.75,1.5,1.5,N.A.
599,train,False,Cylinder,Side_Cylinder,0.5,1.25,1.0,1.0,N.A.
600,train,False,Side_Cylinder,Cone,1.5,1.5,1.0,2.5,N.A.
601,train,False,Cylinder,Side_Cylinder,1.5,1.5,0.5,1.0,N.A.
602,train,False,Cube,Cylinder,1.0,1.0,1.0,0.5,N.A.
603,train,False,Cylinder,Inverted_Cone,0.5,0.5,0.5,1.0,N.A.
604,train,False,Inverted_Cone,Cube,0.75,0.75,1.0,2.5,N.A.
605,train,False,Cylinder,Side_Cylinder,1.25,1.25,2.5,0.5,N.A.
606,train,False,Side_Cylinder,Side_Cylinder,1.5,1.25,2.0,2.0,N.A.
607,train,False,Cylinder,Cone,0.5,0.5,0.5,1.5,N.A.
608,train,False,Inverted_Cone,Cone,1.25,1.0,2.0,2.0,N.A.
609,train,False,Side_Cylinder,Sphere,1.5,1.5,0.5,0.5,N.A.
610,train,False,Cylinder,Cylinder,1.0,1.0,2.0,2.0,N.A.
611,train,False,Sphere,Cylinder,1.25,0.5,1.5,1.5,N.A.
612,train,False,Cylinder,Cube,0.75,0.75,2.5,1.5,N.A.
613,train,False,Cone,Sphere,0.5,1.5,2.5,2.5,N.A.
614,train,False,Side_Cylinder,Side_Cylinder,1.0,0.5,0.5,0.5,N.A.
615,train,False,Inverted_Cone,Cylinder,0.75,0.5,2.5,2.5,N.A.
616,train,False,Sphere,Side_Cylinder,0.75,1.0,1.0,1.0,N.A.
617,train,False,Cylinder,Cylinder,1.0,1.0,0.5,2.5,N.A.
618,train,False,Cube,Cube,0.75,0.75,0.5,1.0,N.A.
619,train,False,Cone,Sphere,0.5,1.0,2.0,2.0,N.A.
620,train,False,Cone,Cylinder,0.5,0.5,1.0,1.0,N.A.
621,train,False,Side_Cylinder,Cube,1.5,0.5,0.5,0.5,N.A.
622,train,False,Cone,Cube,0.75,0.75,1.5,2.0,N.A.
623,train,False,Cube,Inverted_Cone,1.0,1.5,2.0,2.0,N.A.
624,train,False,Sphere,Sphere,0.5,0.5,1.5,2.0,N.A.
625,train,False,Sphere,Side_Cylinder,1.5,1.5,1.5,1.5,N.A.
626,train,False,Sphere,Side_Cylinder,1.25,1.25,1.0,2.0,N.A.
627,train,False,Side_Cylinder,Inverted_Cone,0.5,1.25,2.0,2.0,N.A.
628,train,False,Cube,Inverted_Cone,0.5,1.5,2.0,2.0,N.A.
629,train,False,Cone,Cube,0.5,0.5,0.5,1.0,N.A.
630,train,False,Cylinder,Side_Cylinder,1.25,0.5,2.5,2.5,N.A.
631,train,False,Side_Cylinder,Sphere,1.25,1.25,2.0,1.0,N.A.
632,train,False,Cylinder,Sphere,1.5,1.0,1.0,1.0,N.A.
633,train,False,Inverted_Cone,Side_Cylinder,1.0,0.75,1.5,1.5,N.A.
634,train,False,Cube,Cylinder,1.0,1.0,0.5,1.0,N.A.
635,train,False,Cube,Sphere,0.75,1.0,1.0,1.0,N.A.
636,train,False,Cylinder,Cube,1.0,1.0,2.5,1.5,N.A.
637,train,False,Cylinder,Inverted_Cone,1.25,0.75,1.0,1.0,N.A.
638,train,False,Side_Cylinder,Inverted_Cone,1.0,1.0,2.0,1.5,N.A.
639,train,False,Cube,Sphere,1.5,0.5,1.5,1.5,N.A.
640,train,False,Sphere,Inverted_Cone,0.75,0.75,1.0,1.5,N.A.
641,train,False,Cone,Side_Cylinder,1.5,1.5,1.0,1.0,N.A.
642,train,False,Cone,Cone,1.5,1.25,2.5,2.5,N.A.
643,train,False,Sphere,Cylinder,1.25,1.25,1.5,0.5,N.A.
644,train,False,Cone,Cube,1.5,1.5,2.0,0.5,N.A.
645,train,False,Cylinder,Cone,1.5,1.25,2.0,2.0,N.A.
646,train,False,Cube,Side_Cylinder,1.25,1.5,1.0,1.0,N.A.
647,train,False,Cube,Inverted_Cone,1.25,1.25,2.5,2.5,N.A.
648,train,False,Side_Cylinder,Side_Cylinder,1.0,1.0,2.5,2.5,N.A.
649,train,False,Cylinder,Cone,0.75,0.75,2.5,0.5,N.A.
650,train,False,Cylinder,Cube,0.75,0.75,1.5,2.0,N.A.
651,train,False,Cone,Inverted_Cone,1.5,0.5,1.0,1.0,N.A.
652,train,False,Cylinder,Side_Cylinder,0.5,1.5,2.0,2.0,N.A.
653,train,False,Cube,Side_Cylinder,0.5,0.5,1.5,2.0,N.A.
654,train,False,Cube,Sphere,1.5,0.75,2.5,2.5,N.A.
655,train,False,Cube,Cylinder,1.0,1.0,1.5,1.5,N.A.
656,train,False,Inverted_Cone,Cube,0.75,1.5,2.0,2.0,N.A.
657,train,False,Cube,Cylinder,1.5,0.5,2.5,2.5,N.A.
658,train,False,Side_Cylinder,Inverted_Cone,0.5,1.25,2.5,2.5,N.A.
659,train,False,Cylinder,Sphere,1.25,0.5,0.5,0.5,N.A.
660,train,False,Cone,Inverted_Cone,0.75,0.75,2.0,1.5,N.A.
661,train,False,Cone,Inverted_Cone,1.25,1.5,1.5,1.5,N.A.
662,train,False,Cube,Sphere,1.25,0.5,2.5,2.5,N.A.
663,train,False,Cone,Inverted_Cone,0.5,1.25,2.5,2.5,N.A.
664,train,False,Inverted_Cone,Sphere,0.5,1.25,1.5,1.5,N.A.
665,train,False,Cube,Cube,1.25,0.75,1.0,1.0,N.A.
666,train,False,Cylinder,Cylinder,0.75,0.75,2.5,0.5,N.A.
667,train,False,Cone,Cone,0.5,0.5,0.5,1.5,N.A.
668,train,False,Cube,Inverted_Cone,1.0,1.25,1.5,1.5,N.A.
669,train,False,Side_Cylinder,Side_Cylinder,1.0,0.5,1.5,1.5,N.A.
670,train,False,Cone,Inverted_Cone,1.5,1.5,1.0,2.5,N.A.
671,train,False,Side_Cylinder,Cone,1.5,1.5,2.5,2.5,N.A.
672,train,False,Cube,Side_Cylinder,1.5,0.75,2.0,2.0,N.A.
673,train,False,Side_Cylinder,Cone,1.5,1.5,1.0,1.0,N.A.
674,train,False,Cube,Cylinder,1.25,0.75,2.5,2.5,N.A.
675,train,False,Inverted_Cone,Cone,1.0,1.0,2.5,0.5,N.A.
676,train,False,Side_Cylinder,Cone,1.0,0.5,2.5,2.5,N.A.
677,train,False,Side_Cylinder,Inverted_Cone,1.0,1.0,2.5,1.5,N.A.
678,train,False,Sphere,Inverted_Cone,1.5,1.25,2.5,2.5,N.A.
679,train,False,Side_Cylinder,Cone,0.5,1.5,2.0,2.0,N.A.
680,train,False,Inverted_Cone,Inverted_Cone,1.25,1.5,1.5,1.5,N.A.
681,train,False,Cone,Cone,0.75,0.75,0.5,0.5,N.A.
682,train,False,Cube,Cone,0.75,0.75,2.0,1.0,N.A.
683,train,False,Inverted_Cone,Sphere,1.25,0.75,2.0,2.0,N.A.
684,train,False,Side_Cylinder,Cone,0.75,0.5,1.0,1.0,N.A.
685,train,False,Inverted_Cone,Sphere,1.25,1.25,1.5,1.5,N.A.
686,train,False,Cone,Cylinder,1.5,0.75,1.5,1.5,N.A.
687,train,False,Cube,Cone,1.0,1.25,0.5,0.5,N.A.
688,train,False,Inverted_Cone,Cube,1.5,1.5,1.5,0.5,N.A.
689,train,False,Inverted_Cone,Inverted_Cone,1.25,0.5,2.5,2.5,N.A.
690,train,False,Cylinder,Cube,0.5,0.75,1.0,1.0,N.A.
691,train,False,Cube,Sphere,1.5,0.75,0.5,0.5,N.A.
692,train,False,Sphere,Inverted_Cone,1.0,1.0,2.0,1.0,N.A.
693,train,False,Sphere,Cone,0.75,1.5,2.5,2.5,N.A.
694,train,False,Side_Cylinder,Cylinder,0.5,0.5,0.5,1.5,N.A.
695,train,False,Cylinder,Cylinder,1.25,1.25,1.5,0.5,N.A.
696,train,False,Sphere,Sphere,1.25,1.25,2.0,1.0,N.A.
697,train,False,Sphere,Cube,1.0,1.5,1.0,1.0,N.A.
698,train,False,Cube,Cube,1.25,1.5,2.5,2.5,N.A.
699,train,False,Sphere,Cube,0.5,0.5,2.5,1.0,N.A.
700,train,False,Cube,Cylinder,1.0,1.25,2.0,2.0,N.A.
701,train,False,Cone,Inverted_Cone,1.25,0.5,1.0,1.0,N.A.
702,train,False,Cone,Inverted_Cone,0.75,1.0,1.5,1.5,N.A.
703,train,False,Cone,Cube,1.5,0.75,1.5,1.5,N.A.
704,train,False,Inverted_Cone,Sphere,0.75,1.0,1.5,1.5,N.A.
705,train,False,Cone,Sphere,1.25,1.25,2.5,2.5,N.A.
706,train,False,Side_Cylinder,Cone,1.25,1.5,0.5,0.5,N.A.
707,train,False,Cylinder,Cylinder,1.0,1.25,2.5,2.5,N.A.
