trial_num,data_segment,violation,shape,obj_width,obj_height,occluder_height
586,train,False,Cube,1.0,1.1,0.4
587,train,False,Cube,0.5,1.0,0.6
588,train,False,Cone,0.4,0.8,0.9
589,train,False,Cone,1.2,0.4,0.7
590,train,False,Sphere,0.6,0.8,0.1
591,train,False,Torus,0.5,0.5,0.8
592,train,False,Sphere,1.0,0.8,0.5
593,train,False,Cylinder,0.9,0.4,0.7
594,train,False,Side_Cylinder,1.4,1.3,0.4
595,train,False,Sphere,0.4,1.6,0.3
596,train,False,Side_Cylinder,1.3,1.1,0.9
597,train,False,Cone,1.4,0.7,0.9
598,train,False,Sphere,1.1,1.2,0.1
599,train,False,Side_Cylinder,1.6,1.4,0.6
600,train,False,Cube,1.2,0.5,0.8
601,train,False,Cylinder,0.5,1.1,0.5
602,train,False,Cylinder,0.8,0.4,0.9
603,train,False,Sphere,1.2,1.0,0.4
604,train,False,Cube,0.6,0.8,0.8
605,train,False,Inverted_Cone,0.7,0.5,0.2
606,train,False,Sphere,0.6,1.3,0.9
607,train,False,Inverted_Cone,0.8,0.7,0.6
608,train,False,Inverted_Cone,1.4,1.0,0.2
609,train,False,Sphere,0.4,1.0,0.3
610,train,False,Cylinder,1.3,0.6,0.8
611,train,False,Sphere,1.1,1.1,0.1
612,train,False,Torus,0.9,0.6,0.8
613,train,False,Sphere,1.2,0.7,0.9
614,train,False,Sphere,1.4,0.4,0.4
615,train,False,Sphere,1.2,0.5,0.8
616,train,False,Side_Cylinder,0.5,1.4,0.1
617,train,False,Cube,0.9,1.1,0.8
618,train,False,Side_Cylinder,1.2,1.2,0.4
619,train,False,Cylinder,1.6,0.4,0.8
620,train,False,Cone,0.5,1.1,0.3
621,train,False,Inverted_Cone,1.2,1.2,0.8
622,train,False,Side_Cylinder,0.7,0.8,0.4
623,train,False,Cube,0.5,0.5,0.5
624,train,False,Side_Cylinder,1.1,0.7,0.9
625,train,False,Torus,1.3,0.7,0.2
626,train,False,Inverted_Cone,1.1,1.0,0.2
627,train,False,Inverted_Cone,0.8,0.7,0.1
628,train,False,Inverted_Cone,0.9,0.5,0.5
629,train,False,Torus,0.9,1.3,0.6
630,train,False,Sphere,1.2,1.4,0.9
631,train,False,Cone,0.5,0.4,0.5
632,train,False,Inverted_Cone,0.9,1.6,0.5
633,train,False,Cube,0.4,1.4,0.7
634,train,False,Inverted_Cone,1.1,1.3,0.3
635,train,False,Cone,0.8,0.7,0.7
636,train,False,Torus,1.1,1.3,0.3
637,train,False,Cylinder,1.4,0.7,0.6
638,train,False,Cylinder,0.6,0.8,0.5
639,train,False,Cone,1.1,0.8,0.8
640,train,False,Torus,1.1,1.4,0.3
641,train,False,Side_Cylinder,0.8,0.9,0.5
642,train,False,Cone,1.2,0.5,0.6
643,train,False,Sphere,0.7,1.0,0.5
644,train,False,Cylinder,0.6,0.7,0.5
645,train,False,Side_Cylinder,0.7,0.7,0.3
646,train,False,Sphere,1.3,1.1,0.3
647,train,False,Sphere,0.8,1.2,0.4
648,train,False,Cylinder,0.5,1.3,0.3
649,train,False,Inverted_Cone,1.6,1.0,0.9
650,train,False,Sphere,0.7,0.5,0.9
651,train,False,Cone,0.5,0.7,0.9
652,train,False,Torus,1.6,0.4,0.1
653,train,False,Sphere,0.9,1.4,0.1
654,train,False,Side_Cylinder,1.0,1.1,0.3
655,train,False,Inverted_Cone,1.1,1.6,0.2
656,train,False,Cylinder,0.8,0.5,0.9
657,train,False,Sphere,0.6,0.9,0.2
658,train,False,Cone,0.5,1.2,0.5
659,train,False,Cylinder,0.6,0.7,0.3
660,train,False,Torus,0.7,1.6,0.1
661,train,False,Cone,1.1,0.9,0.1
662,train,False,Cone,0.4,1.0,0.3
663,train,False,Cube,0.4,0.5,0.8
664,train,False,Torus,0.5,0.6,0.9
665,train,False,Torus,0.4,1.1,0.8
666,train,False,Cone,0.5,0.5,0.4
667,train,False,Cylinder,1.3,1.0,0.4
668,train,False,Sphere,1.3,1.2,0.2
669,train,False,Side_Cylinder,0.6,1.4,0.9
670,train,False,Sphere,0.7,0.7,0.2
671,train,False,Cube,0.6,0.5,0.7
672,train,False,Cylinder,1.2,1.4,0.6
673,train,False,Cube,1.3,1.3,0.5
674,train,False,Side_Cylinder,0.9,1.3,0.9
675,train,False,Cube,0.7,0.8,0.8
676,train,False,Inverted_Cone,0.8,1.0,0.7
677,train,False,Cylinder,1.6,1.4,0.1
678,train,False,Inverted_Cone,1.6,0.4,0.7
679,train,False,Cube,0.6,1.0,0.9
680,train,False,Inverted_Cone,0.4,1.3,0.2
681,train,False,Cone,0.7,1.3,0.7
682,train,False,Sphere,1.1,1.1,0.8
683,train,False,Torus,0.5,0.5,0.2
684,train,False,Sphere,1.2,1.2,0.4
685,train,False,Sphere,1.0,1.0,0.7
686,train,False,Cone,0.6,0.7,0.8
687,train,False,Cone,0.4,0.6,0.8
688,train,False,Cone,0.8,0.9,0.6
689,train,False,Cone,0.4,1.3,0.2
690,train,False,Torus,1.1,1.0,0.6
691,train,False,Inverted_Cone,0.9,0.8,0.6
692,train,False,Cube,0.8,0.4,0.8
693,train,False,Torus,0.9,1.2,0.4
694,train,False,Cone,1.4,0.4,0.7
695,train,False,Sphere,1.3,0.6,0.6
696,train,False,Cylinder,0.6,1.1,0.8
697,train,False,Cylinder,1.3,1.1,0.5
698,train,False,Torus,1.6,0.6,0.1
699,train,False,Side_Cylinder,1.2,0.5,0.7
700,train,False,Torus,1.0,0.8,0.4
701,train,False,Side_Cylinder,0.9,0.4,0.1
702,train,False,Side_Cylinder,0.7,0.6,0.9
703,train,False,Cone,0.6,0.9,0.5
704,train,False,Sphere,1.0,0.9,0.4
705,train,False,Torus,1.6,1.1,0.6
706,train,False,Side_Cylinder,1.6,0.7,0.5
707,train,False,Cone,0.8,0.6,0.5
708,train,False,Cone,0.7,1.6,0.3
709,train,False,Inverted_Cone,1.4,0.8,0.6
710,train,False,Cylinder,1.6,0.9,0.5
711,train,False,Cylinder,0.8,0.6,0.9
712,train,False,Cone,0.8,1.1,0.3
713,train,False,Inverted_Cone,1.1,0.7,0.9
714,train,False,Inverted_Cone,0.6,1.4,0.4
715,train,False,Side_Cylinder,0.6,0.7,0.7
716,train,False,Side_Cylinder,1.1,1.4,0.4
717,train,False,Cube,0.7,1.6,0.8
718,train,False,Sphere,0.4,0.7,0.3
719,train,False,Inverted_Cone,1.6,1.3,0.2
720,train,False,Cube,0.7,1.2,0.7
721,train,False,Inverted_Cone,1.2,0.9,0.8
722,train,False,Cube,0.8,1.3,0.2
723,train,False,Sphere,0.8,0.5,0.3
724,train,False,Torus,0.6,1.1,0.9
725,train,False,Side_Cylinder,0.6,1.2,0.2
726,train,False,Side_Cylinder,0.6,0.6,0.9
727,train,False,Sphere,0.6,1.0,0.2
728,train,False,Torus,1.0,0.4,0.2
729,train,False,Sphere,1.3,1.4,0.4
730,train,False,Cylinder,0.7,0.8,0.1
731,train,False,Side_Cylinder,0.4,1.1,0.6
732,train,False,Cube,1.4,1.4,0.6
733,train,False,Sphere,1.2,1.3,0.7
734,train,False,Cube,1.3,1.4,0.3
735,train,False,Cone,1.2,1.4,0.6
736,train,False,Cube,1.0,1.0,0.8
737,train,False,Sphere,0.9,1.1,0.5
738,train,False,Side_Cylinder,0.6,1.6,0.1
739,train,False,Sphere,0.7,1.4,0.5
740,train,False,Cone,1.6,0.7,0.2
741,train,False,Sphere,1.3,0.7,0.1
742,train,False,Sphere,1.1,0.9,0.6
743,train,False,Cube,0.6,1.1,0.3
744,train,False,Sphere,1.0,1.3,0.2
745,train,False,Side_Cylinder,0.9,0.5,0.8
746,train,False,Side_Cylinder,0.5,1.0,0.1
747,train,False,Cone,0.5,1.3,0.2
748,train,False,Cylinder,1.6,0.5,0.8
749,train,False,Inverted_Cone,0.8,1.6,0.3
750,train,False,Inverted_Cone,1.0,1.6,0.4
751,train,False,Side_Cylinder,0.4,0.9,0.3
752,train,False,Inverted_Cone,1.4,1.1,0.3
753,train,False,Cylinder,1.6,0.9,0.9
754,train,False,Sphere,1.3,0.8,0.7
755,train,False,Torus,0.4,1.4,0.8
756,train,False,Cube,1.3,1.4,0.1
757,train,False,Sphere,1.3,1.2,0.6
758,train,False,Torus,1.3,1.4,0.5
759,train,False,Cube,0.7,1.0,0.7
760,train,False,Torus,0.6,0.8,0.7
761,train,False,Torus,1.4,0.5,0.8
762,train,False,Side_Cylinder,1.4,1.4,0.1
763,train,False,Sphere,0.8,1.3,0.5
764,train,False,Inverted_Cone,1.6,0.7,0.3
765,train,False,Cube,1.6,1.0,0.2
766,train,False,Cylinder,1.2,1.2,0.7
767,train,False,Inverted_Cone,1.3,1.3,0.6
768,train,False,Cylinder,1.2,1.2,0.3
769,train,False,Sphere,0.6,0.4,0.7
770,train,False,Side_Cylinder,0.6,1.2,0.5
771,train,False,Sphere,0.9,0.4,0.1
772,train,False,Cube,1.6,0.9,0.6
773,train,False,Torus,1.4,0.5,0.2
774,train,False,Cylinder,1.3,1.4,0.9
775,train,False,Sphere,1.3,0.5,0.4
776,train,False,Cube,0.7,0.4,0.2
777,train,False,Side_Cylinder,1.4,0.5,0.5
778,train,False,Side_Cylinder,1.6,1.0,0.1
779,train,False,Cylinder,1.0,0.4,0.3
780,train,False,Cylinder,0.9,0.7,0.5
781,train,False,Sphere,1.0,0.6,0.8
782,train,False,Sphere,1.6,0.9,0.2
783,train,False,Cube,1.0,0.5,0.1
784,train,False,Sphere,0.4,1.2,0.7
785,train,False,Torus,1.1,1.2,0.9
786,train,False,Cylinder,0.5,1.0,0.6
787,train,False,Torus,0.4,1.1,0.1
788,train,False,Cylinder,0.9,0.7,0.1
789,train,False,Side_Cylinder,1.0,0.5,0.2
790,train,False,Inverted_Cone,1.4,1.4,0.7
791,train,False,Cylinder,0.7,1.2,0.4
792,train,False,Cylinder,0.4,0.9,0.4
793,train,False,Cube,1.1,1.4,0.3
794,train,False,Torus,0.6,1.1,0.1
795,train,False,Cube,0.4,1.0,0.3
796,train,False,Cube,1.1,0.5,0.3
797,train,False,Sphere,0.6,1.0,0.5
798,train,False,Inverted_Cone,0.6,0.6,0.4
799,train,False,Inverted_Cone,1.3,1.6,0.6
800,train,False,Cube,1.1,0.8,0.2
801,train,False,Cube,1.4,0.6,0.8
802,train,False,Cube,0.6,1.3,0.9
803,train,False,Cone,0.9,0.8,0.5
804,train,False,Inverted_Cone,1.1,1.6,0.7
805,train,False,Torus,1.0,1.6,0.1
806,train,False,Sphere,0.8,1.6,0.6
807,train,False,Side_Cylinder,0.8,1.1,0.9
808,train,False,Cube,1.1,1.1,0.8
809,train,False,Torus,0.6,1.4,0.6
810,train,False,Torus,0.6,0.8,0.2
811,train,False,Inverted_Cone,1.4,1.6,0.5
812,train,False,Cylinder,1.4,0.4,0.6
813,train,False,Cube,1.0,1.6,0.4
814,train,False,Cone,1.6,1.4,0.3
815,train,False,Torus,1.4,1.6,0.4
816,train,False,Cylinder,0.8,1.0,0.8
817,train,False,Inverted_Cone,1.1,0.8,0.5
818,train,False,Inverted_Cone,0.9,1.4,0.2
819,train,False,Cone,0.7,0.8,0.8
820,train,False,Sphere,1.4,0.4,0.9
821,train,False,Cylinder,1.2,0.4,0.8
822,train,False,Torus,1.2,1.3,0.8
823,train,False,Sphere,0.7,1.1,0.1
824,train,False,Cone,1.1,1.6,0.9
825,train,False,Side_Cylinder,1.0,0.7,0.1
826,train,False,Side_Cylinder,0.8,0.8,0.3
827,train,False,Torus,1.4,1.0,0.1
828,train,False,Cylinder,0.6,1.4,0.4
829,train,False,Cone,0.8,1.4,0.1
830,train,False,Cone,1.6,0.8,0.2
831,train,False,Side_Cylinder,1.1,0.7,0.8
832,train,False,Torus,1.6,1.4,0.5
833,train,False,Cube,0.8,1.0,0.1
834,train,False,Cylinder,1.2,1.0,0.9
835,train,False,Cylinder,1.0,1.0,0.2
836,train,False,Cube,1.1,1.4,0.8
837,train,False,Torus,1.0,0.7,0.2
838,train,False,Cone,1.1,1.2,0.1
839,train,False,Side_Cylinder,1.1,1.1,0.2
840,train,False,Cube,0.4,1.4,0.6
841,train,False,Inverted_Cone,0.4,1.3,0.1
842,train,False,Torus,0.9,0.5,0.9
843,train,False,Cube,1.2,1.0,0.8
844,train,False,Inverted_Cone,1.3,1.1,0.4
845,train,False,Side_Cylinder,0.9,0.9,0.6
846,train,False,Cube,1.2,0.9,0.3
847,train,False,Inverted_Cone,1.3,1.6,0.1
848,train,False,Torus,0.8,0.8,0.1
849,train,False,Torus,1.4,0.7,0.6
850,train,False,Cylinder,0.7,1.6,0.7
851,train,False,Side_Cylinder,1.2,1.0,0.4
852,train,False,Inverted_Cone,0.9,0.4,0.3
853,train,False,Cube,1.0,0.4,0.5
854,train,False,Side_Cylinder,1.2,0.8,0.2
855,train,False,Cone,1.6,0.6,0.9
856,train,False,Cone,0.5,0.9,0.6
857,train,False,Cube,1.4,1.2,0.3
858,train,False,Cylinder,0.8,1.3,0.6
859,train,False,Cube,1.4,1.6,0.8
860,train,False,Side_Cylinder,1.2,0.7,0.1
861,train,False,Inverted_Cone,0.6,0.6,0.2
862,train,False,Cylinder,0.8,0.4,0.8
863,train,False,Torus,1.6,0.6,0.5
864,train,False,Cylinder,1.4,1.0,0.1
865,train,False,Cylinder,1.3,0.6,0.1
866,train,False,Inverted_Cone,0.7,1.6,0.3
867,train,False,Cube,1.3,0.9,0.8
868,train,False,Cone,0.6,0.5,0.2
869,train,False,Cylinder,1.1,0.5,0.3
870,train,False,Cylinder,1.3,1.6,0.1
871,train,False,Torus,0.7,0.6,0.6
872,train,False,Cube,0.8,1.1,0.1
873,train,False,Side_Cylinder,0.4,0.4,0.7
874,train,False,Sphere,1.6,0.6,0.8
875,train,False,Torus,1.0,1.0,0.6
876,train,False,Cylinder,1.6,1.4,0.2
877,train,False,Torus,1.1,1.2,0.5
878,train,False,Inverted_Cone,0.5,0.5,0.8
879,train,False,Cube,0.9,1.4,0.1
880,train,False,Sphere,1.0,1.4,0.3
881,train,False,Inverted_Cone,0.4,1.6,0.1
882,train,False,Cone,1.6,1.2,0.3
883,train,False,Cylinder,0.6,0.5,0.7
884,train,False,Inverted_Cone,0.4,0.5,0.1
885,train,False,Inverted_Cone,0.9,1.0,0.8
886,train,False,Torus,0.6,1.4,0.3
887,train,False,Torus,1.2,0.6,0.3
888,train,False,Sphere,0.5,1.0,0.7
889,train,False,Torus,0.6,0.4,0.3
890,train,False,Sphere,0.9,1.6,0.1
891,train,False,Side_Cylinder,0.7,0.7,0.2
892,train,False,Cylinder,0.6,1.4,0.8
893,train,False,Torus,0.9,1.6,0.2
894,train,False,Torus,0.9,1.1,0.5
895,train,False,Inverted_Cone,0.9,1.6,0.8
896,train,False,Sphere,0.6,1.6,0.4
897,train,False,Cylinder,1.6,1.4,0.9
898,train,False,Inverted_Cone,1.1,0.5,0.5
899,train,False,Cone,1.2,0.4,0.3
900,train,False,Cylinder,0.7,0.9,0.3
901,train,False,Cone,0.9,0.7,0.5
902,train,False,Cylinder,0.7,0.8,0.9
903,train,False,Inverted_Cone,0.6,1.1,0.1
904,train,False,Sphere,1.1,0.7,0.2
905,train,False,Torus,0.6,1.2,0.4
906,train,False,Inverted_Cone,1.0,0.8,0.2
907,train,False,Sphere,0.4,0.4,0.7
908,train,False,Torus,1.0,0.4,0.9
909,train,False,Inverted_Cone,0.6,0.9,0.6
910,train,False,Cylinder,0.7,0.4,0.2
911,train,False,Torus,0.7,1.1,0.3
912,train,False,Side_Cylinder,1.6,0.9,0.4
913,train,False,Side_Cylinder,0.5,0.4,0.8
914,train,False,Torus,0.9,1.3,0.4
915,train,False,Torus,0.5,0.9,0.6
916,train,False,Sphere,0.8,0.8,0.9
917,train,False,Cube,0.9,0.8,0.9
918,train,False,Cube,0.8,0.9,0.9
919,train,False,Inverted_Cone,0.5,1.3,0.6
920,train,False,Cylinder,1.2,0.9,0.3
921,train,False,Torus,0.8,0.6,0.1
922,train,False,Cylinder,1.2,1.3,0.6
923,train,False,Sphere,1.6,1.2,0.6
924,train,False,Side_Cylinder,0.8,1.2,0.4
925,train,False,Sphere,0.9,0.5,0.1
926,train,False,Torus,0.9,0.8,0.7
927,train,False,Cone,1.0,1.1,0.3
928,train,False,Torus,0.9,0.6,0.3
929,train,False,Side_Cylinder,0.9,0.5,0.4
930,train,False,Cylinder,0.8,1.4,0.2
931,train,False,Cube,1.0,0.9,0.6
932,train,False,Torus,1.3,0.9,0.1
933,train,False,Torus,1.4,0.7,0.3
934,train,False,Sphere,1.0,1.2,0.7
935,train,False,Sphere,0.8,0.7,0.6
936,train,False,Cube,1.2,0.9,0.5
937,train,False,Cone,0.8,0.9,0.3
938,train,False,Torus,0.5,1.3,0.5
939,train,False,Sphere,1.2,0.4,0.2
940,train,False,Cube,0.9,1.3,0.7
941,train,False,Sphere,1.0,1.6,0.1
942,train,False,Sphere,1.6,0.4,0.4
943,train,False,Cube,1.1,0.5,0.5
944,train,False,Cylinder,1.1,1.2,0.8
945,train,False,Sphere,0.5,1.0,0.4
946,train,False,Cube,1.4,0.7,0.4
947,train,False,Cone,1.6,0.6,0.8
948,train,False,Inverted_Cone,0.5,1.4,0.9
949,train,False,Side_Cylinder,1.3,1.2,0.8
950,train,False,Side_Cylinder,1.6,0.7,0.9
951,train,False,Torus,1.1,0.5,0.9
952,train,False,Sphere,0.5,1.6,0.8
953,train,False,Cone,1.4,1.6,0.7
954,train,False,Inverted_Cone,1.6,0.5,0.4
955,train,False,Cone,1.4,0.7,0.8
956,train,False,Torus,0.5,1.6,0.3
957,train,False,Torus,0.5,1.4,0.4
958,train,False,Cube,1.6,1.0,0.6
959,train,False,Cube,1.0,1.0,0.4
960,train,False,Sphere,1.4,0.4,0.8
961,train,False,Sphere,0.7,0.7,0.4
962,train,False,Inverted_Cone,0.8,0.9,0.9
963,train,False,Cone,0.5,0.6,0.7
964,train,False,Cylinder,1.3,1.1,0.9
965,train,False,Side_Cylinder,1.1,1.2,0.7
966,train,False,Cylinder,1.4,1.4,0.5
967,train,False,Cube,0.9,0.5,0.4
968,train,False,Cylinder,0.9,0.6,0.9
969,train,False,Cylinder,1.1,1.3,0.4
970,train,False,Sphere,0.5,1.4,0.7
971,train,False,Inverted_Cone,0.5,1.3,0.1
972,train,False,Cone,0.9,0.7,0.8
973,train,False,Inverted_Cone,0.6,1.3,0.6
974,train,False,Cylinder,1.3,1.1,0.6
975,train,False,Cylinder,0.7,0.8,0.4
976,train,False,Sphere,0.7,1.4,0.2
977,train,False,Inverted_Cone,0.9,0.7,0.4
978,train,False,Cylinder,1.6,1.0,0.1
979,train,False,Cube,0.4,0.6,0.1
980,train,False,Cube,1.2,1.6,0.6
981,train,False,Cylinder,1.4,0.8,0.6
982,train,False,Sphere,0.6,1.1,0.3
983,train,False,Torus,1.6,0.7,0.5
984,train,False,Side_Cylinder,0.8,1.2,0.3
985,train,False,Sphere,1.4,1.0,0.2
986,train,False,Cylinder,1.1,1.1,0.5
987,train,False,Sphere,0.4,0.7,0.1
988,train,False,Side_Cylinder,1.6,0.8,0.7
989,train,False,Cone,0.7,1.2,0.2
990,train,False,Cube,1.6,1.3,0.2
991,train,False,Inverted_Cone,0.8,0.8,0.7
992,train,False,Inverted_Cone,1.3,0.8,0.5
993,train,False,Torus,0.4,1.2,0.7
994,train,False,Cube,1.6,1.3,0.1
995,train,False,Side_Cylinder,0.4,1.0,0.4
996,train,False,Side_Cylinder,1.2,1.6,0.4
997,train,False,Sphere,0.4,1.0,0.7
998,train,False,Torus,0.4,1.6,0.6
999,train,False,Cone,1.4,1.0,0.6
1000,train,False,Cube,0.5,1.0,0.2
1001,train,False,Cone,1.2,1.0,0.5
1002,train,False,Torus,0.9,0.4,0.9
1003,train,False,Torus,1.4,0.7,0.4
1004,train,False,Cone,1.1,1.3,0.6
1005,train,False,Cube,0.4,1.3,0.6
1006,train,False,Cone,0.4,1.4,0.3
1007,train,False,Cylinder,1.2,0.5,0.9
1008,train,False,Sphere,0.5,0.8,0.3
1009,train,False,Torus,1.6,0.6,0.7
1010,train,False,Side_Cylinder,0.6,1.1,0.5
1011,train,False,Side_Cylinder,1.4,0.8,0.6
1012,train,False,Cone,0.7,1.1,0.3
1013,train,False,Torus,0.8,0.5,0.9
1014,train,False,Cylinder,0.7,0.9,0.1
1015,train,False,Side_Cylinder,0.6,1.6,0.5
1016,train,False,Cube,1.1,1.0,0.5
1017,train,False,Cube,1.3,0.5,0.4
1018,train,False,Inverted_Cone,0.5,1.1,0.6
1019,train,False,Inverted_Cone,0.6,1.4,0.9
1020,train,False,Cube,1.6,0.9,0.7
1021,train,False,Cylinder,1.6,0.6,0.3
1022,train,False,Inverted_Cone,1.4,1.6,0.2
1023,train,False,Cube,1.3,1.2,0.4
1024,train,False,Cylinder,0.6,1.1,0.1
1025,train,False,Cube,0.5,1.3,0.5
1026,train,False,Sphere,0.6,0.9,0.4
1027,train,False,Inverted_Cone,1.4,0.4,0.1
1028,train,False,Cone,1.4,1.0,0.8
1029,train,False,Cube,1.2,1.1,0.7
1030,train,False,Cylinder,1.4,0.6,0.8
1031,train,False,Side_Cylinder,1.1,0.6,0.9
1032,train,False,Sphere,1.3,0.4,0.5
1033,train,False,Cone,0.8,0.6,0.4
1034,train,False,Sphere,0.7,0.6,0.8
1035,train,False,Inverted_Cone,0.8,1.1,0.4
1036,train,False,Sphere,0.5,0.8,0.4
1037,train,False,Cube,1.6,0.7,0.3
1038,train,False,Torus,0.9,1.6,0.3
1039,train,False,Cone,1.4,0.4,0.6
1040,train,False,Side_Cylinder,1.4,0.6,0.9
1041,train,False,Cone,1.6,0.5,0.2
1042,train,False,Sphere,0.5,1.4,0.3
1043,train,False,Cube,0.7,0.7,0.4
1044,train,False,Side_Cylinder,1.3,1.0,0.6
1045,train,False,Torus,1.2,0.7,0.8
1046,train,False,Cube,1.4,1.0,0.3
1047,train,False,Torus,1.4,0.8,0.1
1048,train,False,Cone,1.6,1.1,0.9
1049,train,False,Cube,0.7,1.2,0.1
1050,train,False,Inverted_Cone,0.9,0.9,0.6
1051,train,False,Cone,0.7,0.6,0.3
1052,train,False,Side_Cylinder,0.5,0.8,0.8
1053,train,False,Cone,0.5,1.6,0.4
1054,train,False,Inverted_Cone,1.0,0.9,0.3
1055,train,False,Cube,1.6,0.4,0.9
1056,train,False,Inverted_Cone,1.0,1.3,0.9
1057,train,False,Side_Cylinder,0.9,1.0,0.8
1058,train,False,Sphere,1.3,0.7,0.5
1059,train,False,Cylinder,1.6,1.0,0.6
1060,train,False,Cone,1.3,1.3,0.3
1061,train,False,Cube,1.1,0.9,0.6
1062,train,False,Cone,1.3,1.4,0.2
1063,train,False,Torus,1.0,1.6,0.7
1064,train,False,Inverted_Cone,0.8,1.1,0.6
1065,train,False,Torus,1.3,0.4,0.3
1066,train,False,Sphere,1.0,1.6,0.9
1067,train,False,Side_Cylinder,0.6,0.4,0.9
1068,train,False,Cylinder,1.4,1.1,0.7
1069,train,False,Cone,0.8,1.4,0.6
1070,train,False,Sphere,0.8,1.2,0.2
1071,train,False,Sphere,0.4,1.4,0.7
1072,train,False,Side_Cylinder,0.6,0.7,0.1
1073,train,False,Cube,0.9,0.6,0.4
1074,train,False,Inverted_Cone,0.7,1.3,0.6
1075,train,False,Cube,1.6,0.8,0.5
1076,train,False,Cube,1.0,0.4,0.4
1077,train,False,Cone,0.5,0.7,0.5
1078,train,False,Cone,0.6,1.0,0.1
1079,train,False,Cylinder,1.6,1.3,0.7
1080,train,False,Cone,1.6,1.2,0.2
1081,train,False,Torus,1.2,0.8,0.7
1082,train,False,Side_Cylinder,0.9,0.6,0.2
1083,train,False,Side_Cylinder,1.0,1.4,0.9
1084,train,False,Cube,1.4,0.8,0.6
1085,train,False,Side_Cylinder,1.0,0.6,0.9
1086,train,False,Cube,0.9,1.3,0.3
1087,train,False,Torus,1.3,1.6,0.1
1088,train,False,Cube,0.6,1.0,0.7
1089,train,False,Inverted_Cone,0.4,1.3,0.7
1090,train,False,Cylinder,0.6,1.6,0.6
1091,train,False,Inverted_Cone,0.4,0.8,0.4
1092,train,False,Torus,0.9,1.4,0.1
1093,train,False,Torus,0.6,0.6,0.7
1094,train,False,Cube,1.0,0.7,0.9
1095,train,False,Cylinder,0.9,0.5,0.6
1096,train,False,Cube,0.4,0.4,0.8
1097,train,False,Cylinder,1.1,1.1,0.9
1098,train,False,Side_Cylinder,1.2,1.4,0.6
1099,train,False,Torus,1.6,0.5,0.3
1100,train,False,Sphere,0.7,1.4,0.3
1101,train,False,Cone,1.0,1.4,0.5
1102,train,False,Cylinder,1.3,0.9,0.9
1103,train,False,Sphere,0.4,1.1,0.9
1104,train,False,Sphere,1.1,1.4,0.1
1105,train,False,Cone,0.9,1.6,0.4
1106,train,False,Side_Cylinder,0.9,1.4,0.6
1107,train,False,Torus,1.0,1.2,0.9
1108,train,False,Side_Cylinder,0.7,1.4,0.1
1109,train,False,Inverted_Cone,0.7,1.1,0.6
1110,train,False,Cube,0.8,1.3,0.9
1111,train,False,Inverted_Cone,0.7,0.9,0.6
1112,train,False,Torus,1.6,1.6,0.8
1113,train,False,Cylinder,0.7,1.0,0.8
1114,train,False,Cone,0.9,1.3,0.7
1115,train,False,Inverted_Cone,0.4,0.6,0.2
1116,train,False,Cube,0.5,0.9,0.9
1117,train,False,Cube,1.3,0.6,0.1
1118,train,False,Cylinder,1.3,0.4,0.1
1119,train,False,Cube,0.4,0.5,0.3
1120,train,False,Sphere,0.4,0.4,0.5
1121,train,False,Cone,1.4,1.2,0.5
1122,train,False,Torus,0.8,0.7,0.8
1123,train,False,Sphere,1.0,0.7,0.2
1124,train,False,Cone,1.1,1.1,0.4
1125,train,False,Cone,0.9,0.6,0.1
1126,train,False,Cube,0.7,0.5,0.1
1127,train,False,Cube,1.6,0.6,0.6
1128,train,False,Cylinder,0.9,1.2,0.2
1129,train,False,Side_Cylinder,1.2,1.1,0.4
1130,train,False,Cone,0.8,0.4,0.6
1131,train,False,Cone,1.1,1.4,0.9
1132,train,False,Cone,1.1,1.3,0.5
1133,train,False,Cylinder,0.5,0.6,0.2
1134,train,False,Cube,0.8,1.4,0.2
1135,train,False,Cube,1.1,1.3,0.1
1136,train,False,Inverted_Cone,1.3,0.9,0.5
1137,train,False,Torus,0.9,0.8,0.2
1138,train,False,Cylinder,1.6,1.1,0.4
1139,train,False,Torus,1.3,1.3,0.4
1140,train,False,Side_Cylinder,0.9,0.8,0.5
1141,train,False,Cone,0.5,1.6,0.9
1142,train,False,Sphere,1.0,0.4,0.1
1143,train,False,Sphere,0.7,1.2,0.3
1144,train,False,Cone,1.0,0.4,0.4
1145,train,False,Torus,1.0,0.6,0.8
1146,train,False,Cylinder,1.3,0.9,0.8
1147,train,False,Side_Cylinder,1.1,1.0,0.6
1148,train,False,Cylinder,1.4,1.2,0.8
1149,train,False,Side_Cylinder,1.2,1.6,0.9
1150,train,False,Sphere,0.9,0.9,0.5
1151,train,False,Cylinder,0.7,1.6,0.6
1152,train,False,Torus,1.3,1.2,0.2
1153,train,False,Sphere,1.6,1.1,0.4
1154,train,False,Inverted_Cone,0.7,1.0,0.6
1155,train,False,Cylinder,1.0,1.1,0.9
1156,train,False,Torus,0.9,0.4,0.7
1157,train,False,Inverted_Cone,1.6,1.4,0.6
1158,train,False,Cone,1.1,1.1,0.7
1159,train,False,Cube,1.6,1.3,0.5
1160,train,False,Torus,1.2,1.1,0.8
1161,train,False,Sphere,0.8,1.3,0.7
1162,train,False,Side_Cylinder,0.4,1.6,0.3
1163,train,False,Cylinder,0.4,0.5,0.4
1164,train,False,Cube,0.4,0.4,0.2
1165,train,False,Inverted_Cone,1.3,1.4,0.7
1166,train,False,Sphere,1.1,1.2,0.3
