trial_num,data_segment,violation,shape,wall_type,obj_width,obj_height,opening_width,opening_height
448,train,False,Torus,Normal,1.4,1.3,0.0,0.0
449,train,False,Side_Cylinder,Open,0.9,1.3,1.0,1.7
450,train,False,Inverted_Cone,Normal,1.2,0.7,0.0,0.0
451,train,False,Cube,Open,0.5,0.5,1.2,1.0
452,train,False,Cylinder,Normal,0.7,1.2,0.0,0.0
453,train,False,Sphere,Normal,1.1,1.3,0.0,0.0
454,train,False,Side_Cylinder,Soft,0.5,0.6,0.0,0.0
455,train,False,Inverted_Cone,Open,1.3,0.4,1.0,1.7
456,train,False,Sphere,Normal,1.2,0.4,0.0,0.0
457,train,False,Sphere,Normal,0.6,1.4,0.0,0.0
458,train,False,Inverted_Cone,Open,0.4,1.1,0.7,0.7
459,train,False,Cylinder,Open,1.1,1.4,1.3,1.7
460,train,False,Sphere,Open,0.8,1.2,1.2,1.1
461,train,False,Cone,Open,1.4,0.8,1.1,1.7
462,train,False,Cylinder,Open,1.0,1.1,1.0,1.5
463,train,False,Inverted_Cone,Open,1.1,0.9,0.7,0.7
464,train,False,Cube,Open,0.4,1.3,1.3,1.2
465,train,False,Side_Cylinder,Soft,1.3,0.4,0.0,0.0
466,train,False,Cone,Soft,1.1,0.8,0.0,0.0
467,train,False,Cone,Normal,0.5,0.4,0.0,0.0
468,train,False,Cone,Open,0.9,1.3,1.2,1.0
469,train,False,Side_Cylinder,Normal,1.0,0.4,0.0,0.0
470,train,False,Cube,Soft,0.8,0.7,0.0,0.0
471,train,False,Torus,Soft,0.9,0.4,0.0,0.0
472,train,False,Cone,Open,1.5,1.1,1.2,1.2
473,train,False,Torus,Open,1.5,1.2,0.9,0.6
474,train,False,Sphere,Open,0.6,1.4,0.9,1.5
475,train,False,Sphere,Normal,1.3,1.2,0.0,0.0
476,train,False,Side_Cylinder,Soft,0.8,0.4,0.0,0.0
477,train,False,Inverted_Cone,Open,0.9,0.6,0.7,1.0
478,train,False,Cone,Open,0.4,1.2,0.6,1.1
479,train,False,Cube,Open,1.2,0.7,1.5,1.5
480,train,False,Cylinder,Normal,0.7,1.3,0.0,0.0
481,train,False,Cone,Soft,1.5,1.3,0.0,0.0
482,train,False,Cube,Open,1.1,0.8,0.8,1.0
483,train,False,Cylinder,Normal,0.8,1.0,0.0,0.0
484,train,False,Sphere,Open,1.4,1.2,1.1,1.3
485,train,False,Cube,Open,0.8,0.4,0.9,1.6
486,train,False,Cube,Open,1.5,0.4,1.3,1.8
487,train,False,Torus,Open,1.1,0.4,1.1,1.0
488,train,False,Cube,Soft,0.6,1.0,0.0,0.0
489,train,False,Cylinder,Soft,0.7,0.6,0.0,0.0
490,train,False,Sphere,Soft,1.3,0.5,0.0,0.0
491,train,False,Cone,Open,1.6,0.7,0.6,0.8
492,train,False,Cone,Open,0.9,1.0,1.1,1.6
493,train,False,Side_Cylinder,Open,1.6,1.4,0.7,0.7
494,train,False,Torus,Open,1.6,1.1,1.2,1.4
495,train,False,Sphere,Open,1.0,0.8,0.6,1.7
496,train,False,Torus,Soft,1.3,0.6,0.0,0.0
497,train,False,Cylinder,Open,1.6,0.7,0.6,1.7
498,train,False,Cone,Open,1.2,1.3,1.4,1.6
499,train,False,Torus,Open,0.6,1.3,1.0,1.5
500,train,False,Cylinder,Open,1.2,0.5,1.4,1.8
501,train,False,Sphere,Open,0.7,1.0,1.5,0.6
502,train,False,Sphere,Open,0.4,1.3,1.6,1.8
503,train,False,Inverted_Cone,Open,1.4,0.8,1.3,1.8
504,train,False,Torus,Open,1.4,0.4,1.5,0.7
505,train,False,Side_Cylinder,Normal,0.9,0.7,0.0,0.0
506,train,False,Torus,Open,1.3,1.0,0.8,1.5
507,train,False,Cone,Open,1.1,0.7,0.8,1.6
508,train,False,Inverted_Cone,Soft,0.8,0.7,0.0,0.0
509,train,False,Inverted_Cone,Soft,1.1,0.6,0.0,0.0
510,train,False,Cone,Open,1.4,1.4,0.8,1.3
511,train,False,Inverted_Cone,Normal,1.6,1.2,0.0,0.0
512,train,False,Sphere,Open,0.9,0.5,0.7,1.4
513,train,False,Cone,Normal,1.1,0.6,0.0,0.0
514,train,False,Inverted_Cone,Soft,0.7,0.9,0.0,0.0
515,train,False,Cube,Open,0.7,0.5,1.6,0.9
516,train,False,Sphere,Open,0.5,1.2,0.6,0.6
517,train,False,Inverted_Cone,Open,1.3,1.2,1.0,0.6
518,train,False,Cylinder,Open,0.5,0.9,0.6,1.1
519,train,False,Torus,Open,1.2,1.1,0.7,1.1
520,train,False,Torus,Open,0.4,0.5,1.5,1.4
521,train,False,Sphere,Open,0.5,0.7,1.2,0.9
522,train,False,Cylinder,Open,0.5,0.4,1.0,1.6
523,train,False,Cube,Open,1.1,1.2,1.6,0.6
524,train,False,Inverted_Cone,Soft,1.2,0.4,0.0,0.0
525,train,False,Cube,Open,0.5,1.1,0.8,1.2
526,train,False,Inverted_Cone,Soft,1.1,0.8,0.0,0.0
527,train,False,Inverted_Cone,Open,0.6,0.4,1.5,1.7
528,train,False,Cone,Open,1.0,0.4,1.1,0.7
529,train,False,Inverted_Cone,Soft,1.2,1.4,0.0,0.0
530,train,False,Sphere,Open,0.4,0.9,0.6,1.4
531,train,False,Cone,Open,0.8,1.4,0.7,1.5
532,train,False,Cylinder,Soft,0.5,0.6,0.0,0.0
533,train,False,Cylinder,Open,1.1,1.3,1.2,1.0
534,train,False,Torus,Normal,0.5,0.8,0.0,0.0
535,train,False,Torus,Open,0.6,0.5,1.5,0.7
536,train,False,Cylinder,Open,0.5,0.8,1.1,1.2
537,train,False,Torus,Open,0.7,1.1,1.4,0.7
538,train,False,Cube,Open,1.2,0.5,1.2,0.7
539,train,False,Sphere,Normal,0.6,0.8,0.0,0.0
540,train,False,Cylinder,Open,1.2,0.7,0.7,1.3
541,train,False,Cube,Open,0.9,1.1,0.9,1.1
542,train,False,Cone,Normal,1.6,0.9,0.0,0.0
543,train,False,Cylinder,Open,1.6,0.9,0.7,0.7
544,train,False,Sphere,Soft,0.6,1.0,0.0,0.0
545,train,False,Inverted_Cone,Soft,1.5,0.8,0.0,0.0
546,train,False,Torus,Open,0.7,0.5,1.1,1.5
547,train,False,Sphere,Normal,1.0,0.4,0.0,0.0
548,train,False,Sphere,Open,1.2,0.5,0.8,1.4
549,train,False,Cylinder,Open,0.6,1.0,1.4,0.8
550,train,False,Cone,Open,0.4,0.7,1.5,0.8
551,train,False,Sphere,Open,1.2,1.1,1.1,0.7
552,train,False,Side_Cylinder,Open,1.5,1.4,0.7,1.7
553,train,False,Inverted_Cone,Open,0.7,0.8,1.1,0.8
554,train,False,Cube,Normal,1.3,0.5,0.0,0.0
555,train,False,Cylinder,Open,1.5,1.1,1.6,0.9
556,train,False,Cylinder,Open,0.9,0.5,1.3,1.4
557,train,False,Side_Cylinder,Open,0.9,1.4,0.6,1.4
558,train,False,Cylinder,Normal,0.8,0.9,0.0,0.0
559,train,False,Cube,Soft,0.8,0.8,0.0,0.0
560,train,False,Torus,Open,1.2,0.6,1.4,0.9
561,train,False,Side_Cylinder,Open,0.5,0.5,1.3,1.1
562,train,False,Cone,Open,0.9,0.8,1.3,1.1
563,train,False,Cube,Normal,0.5,1.0,0.0,0.0
564,train,False,Torus,Open,0.5,1.3,1.3,0.7
565,train,False,Cone,Open,0.4,1.4,0.7,1.1
566,train,False,Cube,Open,0.8,1.2,1.5,1.3
567,train,False,Inverted_Cone,Open,1.3,0.9,1.3,1.3
568,train,False,Cone,Soft,1.1,0.4,0.0,0.0
569,train,False,Torus,Open,1.1,1.0,0.7,0.7
570,train,False,Cube,Open,1.0,0.4,1.4,0.8
571,train,False,Cube,Open,0.7,0.6,1.1,0.6
572,train,False,Side_Cylinder,Open,1.1,0.8,1.0,1.8
573,train,False,Cube,Open,0.9,1.4,1.5,1.0
574,train,False,Cylinder,Open,1.6,1.3,1.3,0.7
575,train,False,Cone,Normal,1.3,0.8,0.0,0.0
576,train,False,Inverted_Cone,Open,1.3,0.5,1.6,1.0
577,train,False,Cube,Open,0.5,0.4,1.6,0.6
578,train,False,Inverted_Cone,Open,0.7,1.0,0.7,0.7
579,train,False,Side_Cylinder,Normal,1.4,0.5,0.0,0.0
580,train,False,Cylinder,Open,1.4,1.1,1.4,1.4
581,train,False,Cone,Normal,1.3,0.4,0.0,0.0
582,train,False,Cone,Open,0.9,0.7,1.2,1.2
583,train,False,Cone,Open,1.5,1.3,1.6,1.4
584,train,False,Cone,Soft,1.4,1.0,0.0,0.0
585,train,False,Cylinder,Soft,1.1,0.4,0.0,0.0
586,train,False,Side_Cylinder,Normal,1.5,0.9,0.0,0.0
587,train,False,Torus,Open,1.3,0.4,1.6,1.4
588,train,False,Side_Cylinder,Open,0.8,1.0,0.9,1.8
589,train,False,Sphere,Soft,0.8,0.5,0.0,0.0
590,train,False,Torus,Soft,0.8,1.4,0.0,0.0
591,train,False,Cylinder,Open,0.8,0.8,1.2,1.6
592,train,False,Side_Cylinder,Normal,0.7,0.6,0.0,0.0
593,train,False,Sphere,Soft,0.9,1.2,0.0,0.0
594,train,False,Side_Cylinder,Open,0.7,0.8,1.1,0.7
595,train,False,Cylinder,Open,0.4,0.8,0.6,1.4
596,train,False,Torus,Open,0.9,0.5,1.1,0.7
597,train,False,Side_Cylinder,Open,0.8,1.4,1.6,1.1
598,train,False,Inverted_Cone,Open,0.5,1.4,1.6,0.9
599,train,False,Inverted_Cone,Normal,1.4,0.9,0.0,0.0
600,train,False,Cone,Soft,0.6,1.0,0.0,0.0
601,train,False,Inverted_Cone,Open,1.6,0.4,1.5,0.6
602,train,False,Cube,Soft,1.2,0.8,0.0,0.0
603,train,False,Cube,Open,1.1,0.4,1.6,0.9
604,train,False,Cube,Normal,0.7,0.8,0.0,0.0
605,train,False,Cylinder,Soft,0.4,0.4,0.0,0.0
606,train,False,Inverted_Cone,Normal,0.9,0.7,0.0,0.0
607,train,False,Side_Cylinder,Open,1.6,0.9,1.3,0.9
608,train,False,Side_Cylinder,Open,1.5,0.8,0.8,1.5
609,train,False,Inverted_Cone,Open,0.6,1.1,1.5,1.7
610,train,False,Sphere,Open,1.5,0.6,0.9,0.6
611,train,False,Cube,Soft,1.4,0.4,0.0,0.0
612,train,False,Inverted_Cone,Soft,0.4,0.9,0.0,0.0
613,train,False,Side_Cylinder,Open,1.4,1.0,1.0,0.9
614,train,False,Inverted_Cone,Normal,0.9,1.2,0.0,0.0
615,train,False,Cone,Open,1.4,1.2,0.8,1.4
616,train,False,Sphere,Open,1.0,1.4,0.8,1.6
617,train,False,Sphere,Soft,1.6,0.8,0.0,0.0
618,train,False,Inverted_Cone,Open,1.1,0.6,1.2,1.3
619,train,False,Torus,Open,1.1,1.3,0.8,1.8
620,train,False,Cylinder,Open,0.8,0.4,0.6,1.7
621,train,False,Cone,Soft,1.1,0.6,0.0,0.0
622,train,False,Torus,Open,1.5,0.4,1.6,1.1
623,train,False,Cylinder,Open,1.6,1.4,1.4,0.6
624,train,False,Cylinder,Soft,1.5,1.2,0.0,0.0
625,train,False,Cylinder,Open,1.0,0.5,1.6,1.5
626,train,False,Inverted_Cone,Open,0.5,0.4,0.7,0.7
627,train,False,Side_Cylinder,Open,1.2,1.2,1.6,1.6
628,train,False,Cube,Open,1.1,0.5,0.8,1.8
629,train,False,Torus,Open,1.0,0.5,0.8,1.8
630,train,False,Inverted_Cone,Soft,0.4,1.2,0.0,0.0
631,train,False,Cube,Open,1.4,1.0,1.0,1.7
632,train,False,Cube,Open,0.4,0.8,1.0,0.8
633,train,False,Cylinder,Open,1.2,0.9,0.9,1.4
634,train,False,Torus,Open,1.3,1.0,1.6,1.5
635,train,False,Torus,Normal,1.0,1.3,0.0,0.0
636,train,False,Inverted_Cone,Open,0.5,1.0,1.2,0.7
637,train,False,Cylinder,Open,1.0,1.0,0.7,1.0
638,train,False,Torus,Open,1.2,0.9,1.0,1.3
639,train,False,Cube,Open,0.9,0.4,1.1,1.2
640,train,False,Side_Cylinder,Open,0.6,0.5,1.5,1.5
641,train,False,Torus,Open,1.6,0.5,1.3,1.1
642,train,False,Side_Cylinder,Open,0.4,1.4,0.9,1.6
643,train,False,Torus,Open,0.9,1.2,0.6,1.2
644,train,False,Side_Cylinder,Open,0.6,1.2,0.9,1.2
645,train,False,Cylinder,Open,0.6,1.2,1.5,1.2
646,train,False,Cylinder,Soft,1.2,0.8,0.0,0.0
647,train,False,Sphere,Open,1.2,0.4,1.3,1.5
648,train,False,Cube,Open,0.7,1.2,0.7,0.8
649,train,False,Cube,Open,0.4,0.5,0.8,1.5
650,train,False,Sphere,Open,0.8,0.6,1.4,0.8
651,train,False,Cone,Soft,1.2,0.4,0.0,0.0
652,train,False,Cone,Normal,1.5,0.8,0.0,0.0
653,train,False,Cone,Open,1.1,0.6,0.6,0.8
654,train,False,Sphere,Open,0.7,1.1,0.9,0.6
655,train,False,Cylinder,Normal,0.8,1.1,0.0,0.0
656,train,False,Sphere,Open,1.2,0.9,0.9,1.5
657,train,False,Cube,Soft,0.9,1.4,0.0,0.0
658,train,False,Side_Cylinder,Open,0.9,0.5,0.6,1.3
659,train,False,Sphere,Normal,1.5,0.7,0.0,0.0
660,train,False,Sphere,Open,1.1,0.6,0.8,1.7
661,train,False,Cone,Normal,0.8,1.4,0.0,0.0
662,train,False,Torus,Open,0.5,0.9,0.9,1.5
663,train,False,Inverted_Cone,Open,1.0,1.3,1.3,1.0
664,train,False,Torus,Open,1.0,1.1,1.0,0.8
665,train,False,Sphere,Open,0.9,1.3,0.9,1.5
666,train,False,Torus,Soft,0.4,0.4,0.0,0.0
667,train,False,Cone,Open,1.0,0.8,0.8,1.4
668,train,False,Cylinder,Open,1.1,1.2,0.6,1.3
669,train,False,Side_Cylinder,Soft,1.5,0.8,0.0,0.0
670,train,False,Cube,Open,0.7,1.3,1.5,0.9
671,train,False,Cube,Open,0.8,1.0,1.1,1.7
672,train,False,Side_Cylinder,Open,1.5,0.7,1.4,1.3
673,train,False,Torus,Normal,1.3,0.6,0.0,0.0
674,train,False,Cone,Soft,1.1,0.9,0.0,0.0
675,train,False,Torus,Open,0.7,0.9,1.3,1.0
676,train,False,Side_Cylinder,Soft,0.6,1.3,0.0,0.0
677,train,False,Side_Cylinder,Open,0.7,0.7,1.6,0.7
678,train,False,Sphere,Normal,0.9,1.2,0.0,0.0
679,train,False,Cube,Normal,1.4,1.0,0.0,0.0
680,train,False,Side_Cylinder,Soft,1.1,1.3,0.0,0.0
681,train,False,Inverted_Cone,Soft,1.6,1.1,0.0,0.0
682,train,False,Inverted_Cone,Open,0.8,1.3,1.4,1.7
683,train,False,Sphere,Open,0.5,1.2,1.1,1.6
684,train,False,Torus,Soft,1.3,0.5,0.0,0.0
685,train,False,Cube,Open,0.5,0.4,1.0,1.1
686,train,False,Cylinder,Open,0.5,0.7,0.8,0.6
687,train,False,Side_Cylinder,Normal,1.0,1.0,0.0,0.0
688,train,False,Cone,Normal,0.4,0.8,0.0,0.0
689,train,False,Cube,Open,0.6,1.2,1.5,1.0
690,train,False,Cone,Soft,0.7,0.5,0.0,0.0
691,train,False,Cube,Normal,1.3,1.2,0.0,0.0
692,train,False,Cone,Open,0.6,0.6,0.9,0.9
693,train,False,Torus,Normal,1.1,0.7,0.0,0.0
694,train,False,Side_Cylinder,Normal,1.3,1.3,0.0,0.0
695,train,False,Inverted_Cone,Normal,0.5,0.5,0.0,0.0
696,train,False,Cone,Open,1.3,0.5,1.4,1.6
697,train,False,Inverted_Cone,Open,1.5,1.1,1.0,0.9
698,train,False,Inverted_Cone,Open,0.9,1.1,1.3,1.1
699,train,False,Sphere,Normal,0.4,1.1,0.0,0.0
700,train,False,Cone,Open,1.6,1.2,0.8,1.7
701,train,False,Inverted_Cone,Open,0.6,1.3,1.1,1.4
702,train,False,Inverted_Cone,Soft,0.6,0.9,0.0,0.0
703,train,False,Cylinder,Open,0.9,0.4,1.2,1.6
704,train,False,Cylinder,Open,1.3,0.7,0.7,1.8
705,train,False,Side_Cylinder,Normal,0.6,1.1,0.0,0.0
706,train,False,Side_Cylinder,Normal,1.5,1.1,0.0,0.0
707,train,False,Cube,Open,0.6,0.8,0.7,1.4
708,train,False,Cylinder,Open,1.4,0.7,0.7,1.5
709,train,False,Cone,Normal,1.2,1.0,0.0,0.0
710,train,False,Sphere,Open,1.0,1.2,0.6,1.0
711,train,False,Torus,Open,1.0,1.1,0.6,0.7
712,train,False,Cone,Soft,1.1,1.2,0.0,0.0
713,train,False,Cone,Normal,1.3,0.7,0.0,0.0
714,train,False,Inverted_Cone,Open,0.6,0.7,0.8,0.8
715,train,False,Cylinder,Normal,0.4,1.1,0.0,0.0
716,train,False,Cube,Open,0.7,0.8,0.9,1.2
717,train,False,Cylinder,Open,0.6,0.5,1.3,1.5
718,train,False,Torus,Normal,1.5,0.6,0.0,0.0
719,train,False,Torus,Normal,0.5,0.6,0.0,0.0
720,train,False,Sphere,Soft,1.5,1.1,0.0,0.0
721,train,False,Cube,Open,0.5,0.4,1.2,1.5
722,train,False,Cube,Open,0.8,0.4,1.4,0.6
723,train,False,Inverted_Cone,Soft,0.7,1.1,0.0,0.0
724,train,False,Side_Cylinder,Open,1.1,1.1,1.6,1.5
725,train,False,Cone,Normal,0.5,1.1,0.0,0.0
726,train,False,Torus,Open,0.7,0.8,0.8,1.3
727,train,False,Cube,Soft,1.0,0.4,0.0,0.0
728,train,False,Side_Cylinder,Normal,0.8,0.6,0.0,0.0
729,train,False,Torus,Open,0.6,0.4,0.7,1.1
730,train,False,Cube,Open,0.4,1.1,1.2,1.2
731,train,False,Cube,Open,1.6,1.3,1.2,1.5
732,train,False,Side_Cylinder,Open,0.6,1.0,1.2,1.6
733,train,False,Cube,Open,1.0,0.5,1.6,1.7
734,train,False,Inverted_Cone,Open,0.5,0.5,1.3,0.6
735,train,False,Sphere,Normal,1.5,1.3,0.0,0.0
736,train,False,Cube,Open,0.9,0.9,1.5,1.5
737,train,False,Cone,Open,0.5,1.4,1.6,0.8
738,train,False,Cone,Open,1.0,1.1,1.1,0.8
739,train,False,Torus,Open,0.7,0.6,0.7,1.6
740,train,False,Cone,Open,1.2,1.4,0.7,1.2
741,train,False,Inverted_Cone,Soft,1.0,0.5,0.0,0.0
742,train,False,Side_Cylinder,Open,0.4,0.6,1.6,1.1
743,train,False,Side_Cylinder,Soft,1.0,0.8,0.0,0.0
744,train,False,Torus,Normal,1.4,1.4,0.0,0.0
745,train,False,Inverted_Cone,Open,1.4,1.4,0.8,1.3
746,train,False,Torus,Open,1.3,0.7,1.3,1.7
747,train,False,Cube,Open,0.5,1.4,0.7,1.3
748,train,False,Cube,Open,1.1,0.5,1.4,0.9
749,train,False,Torus,Open,0.8,1.4,1.1,1.5
750,train,False,Inverted_Cone,Soft,1.4,0.8,0.0,0.0
751,train,False,Side_Cylinder,Open,0.5,0.4,1.5,0.8
752,train,False,Torus,Normal,0.7,0.9,0.0,0.0
753,train,False,Side_Cylinder,Normal,0.4,1.4,0.0,0.0
754,train,False,Cube,Soft,1.2,1.1,0.0,0.0
755,train,False,Cube,Open,1.6,1.2,0.9,0.8
756,train,False,Cube,Open,1.0,1.0,0.6,0.6
757,train,False,Cone,Normal,1.4,1.3,0.0,0.0
758,train,False,Cube,Normal,1.3,1.4,0.0,0.0
759,train,False,Side_Cylinder,Open,1.3,1.1,1.2,0.7
760,train,False,Torus,Normal,0.7,0.8,0.0,0.0
761,train,False,Cube,Soft,0.8,1.4,0.0,0.0
762,train,False,Cube,Open,1.0,1.4,1.2,1.7
763,train,False,Sphere,Normal,0.4,0.7,0.0,0.0
764,train,False,Cylinder,Open,0.8,1.0,0.8,1.6
765,train,False,Inverted_Cone,Open,1.5,1.4,1.2,0.9
766,train,False,Cone,Open,0.6,0.5,1.0,0.8
767,train,False,Cone,Open,1.3,1.4,1.6,1.3
768,train,False,Inverted_Cone,Soft,1.6,1.4,0.0,0.0
769,train,False,Inverted_Cone,Open,0.5,0.5,1.6,1.3
770,train,False,Cone,Open,0.4,0.8,1.5,1.2
771,train,False,Sphere,Soft,1.2,1.2,0.0,0.0
772,train,False,Inverted_Cone,Open,0.8,1.4,1.2,0.6
773,train,False,Inverted_Cone,Open,1.1,1.0,1.2,1.4
774,train,False,Cone,Open,0.9,1.2,1.1,0.9
775,train,False,Cube,Open,1.3,0.7,1.2,1.5
776,train,False,Side_Cylinder,Open,0.5,0.7,1.3,1.0
777,train,False,Sphere,Open,1.4,0.9,0.7,0.8
778,train,False,Torus,Open,1.0,1.2,1.2,0.9
779,train,False,Cylinder,Open,0.8,0.5,1.4,1.3
780,train,False,Inverted_Cone,Open,1.5,0.6,1.3,1.0
781,train,False,Torus,Open,0.6,1.1,1.2,1.3
782,train,False,Cube,Soft,1.3,1.3,0.0,0.0
783,train,False,Cone,Open,0.6,0.8,1.1,0.7
784,train,False,Cylinder,Open,1.3,1.1,0.9,1.5
785,train,False,Cylinder,Open,1.0,1.3,1.1,0.9
786,train,False,Side_Cylinder,Open,1.5,0.8,0.9,1.5
787,train,False,Torus,Open,1.1,0.6,1.2,0.8
788,train,False,Cube,Open,0.9,0.5,1.0,1.5
789,train,False,Sphere,Soft,1.6,0.6,0.0,0.0
790,train,False,Cylinder,Open,1.4,0.8,0.6,0.9
791,train,False,Cone,Open,1.5,0.8,0.6,1.8
792,train,False,Torus,Soft,0.4,1.3,0.0,0.0
793,train,False,Cone,Open,0.6,0.4,0.9,0.7
794,train,False,Inverted_Cone,Normal,1.5,1.4,0.0,0.0
795,train,False,Inverted_Cone,Open,0.6,1.4,0.6,1.3
796,train,False,Inverted_Cone,Open,1.6,0.4,1.5,0.8
797,train,False,Cube,Open,0.8,0.7,1.5,0.9
798,train,False,Side_Cylinder,Open,1.0,0.4,1.5,1.3
799,train,False,Torus,Soft,0.9,0.6,0.0,0.0
800,train,False,Cube,Open,0.5,0.7,1.5,1.4
801,train,False,Side_Cylinder,Open,1.2,0.7,1.1,1.8
802,train,False,Torus,Open,1.0,1.3,1.3,0.8
803,train,False,Sphere,Open,0.7,1.1,1.2,1.8
804,train,False,Cube,Open,1.6,0.8,1.3,1.8
805,train,False,Cube,Open,0.5,1.3,1.3,1.8
806,train,False,Cone,Soft,0.9,1.3,0.0,0.0
807,train,False,Cone,Open,0.8,1.4,1.5,1.7
808,train,False,Side_Cylinder,Open,0.8,0.4,1.5,0.6
809,train,False,Cube,Open,1.0,0.7,0.9,1.8
810,train,False,Cylinder,Normal,1.6,1.4,0.0,0.0
811,train,False,Cone,Open,1.1,0.7,1.5,1.2
812,train,False,Cube,Open,0.4,0.5,1.1,1.5
813,train,False,Cylinder,Open,0.5,1.3,1.4,0.6
814,train,False,Sphere,Open,1.6,1.1,1.6,1.5
815,train,False,Cylinder,Normal,1.0,0.4,0.0,0.0
816,train,False,Cylinder,Open,1.1,1.3,1.2,1.8
817,train,False,Inverted_Cone,Open,1.6,0.9,0.7,1.2
818,train,False,Inverted_Cone,Soft,0.7,1.4,0.0,0.0
819,train,False,Inverted_Cone,Open,1.2,0.9,1.1,1.5
820,train,False,Inverted_Cone,Open,0.6,1.4,1.0,1.1
821,train,False,Cone,Soft,1.3,0.4,0.0,0.0
822,train,False,Torus,Soft,0.5,0.8,0.0,0.0
823,train,False,Torus,Soft,1.3,0.4,0.0,0.0
824,train,False,Cone,Normal,1.4,0.5,0.0,0.0
825,train,False,Torus,Open,0.6,1.1,1.2,0.6
826,train,False,Cone,Normal,1.5,1.2,0.0,0.0
827,train,False,Sphere,Soft,0.8,0.7,0.0,0.0
828,train,False,Cube,Open,0.7,0.9,0.7,1.2
829,train,False,Cone,Open,1.4,0.8,0.7,0.8
830,train,False,Sphere,Open,0.8,1.1,0.6,1.7
831,train,False,Cone,Open,1.1,1.4,1.5,1.7
832,train,False,Cube,Open,1.2,1.4,1.5,0.9
833,train,False,Cube,Soft,1.0,1.4,0.0,0.0
834,train,False,Cylinder,Open,1.1,0.7,1.5,1.3
835,train,False,Cube,Open,0.7,1.3,1.6,0.6
836,train,False,Cube,Open,0.5,0.8,1.3,1.8
837,train,False,Torus,Normal,0.6,1.2,0.0,0.0
838,train,False,Cone,Open,1.5,0.9,1.3,0.9
839,train,False,Cube,Open,1.4,1.2,1.3,1.0
840,train,False,Cone,Open,0.5,0.9,0.6,0.7
841,train,False,Inverted_Cone,Open,1.3,0.9,0.6,1.0
842,train,False,Cylinder,Open,0.7,1.0,1.2,1.3
843,train,False,Torus,Open,0.5,0.9,1.6,1.5
844,train,False,Sphere,Open,0.5,0.9,1.0,1.5
845,train,False,Torus,Open,1.1,0.7,1.1,1.1
846,train,False,Cube,Soft,0.6,0.5,0.0,0.0
847,train,False,Side_Cylinder,Soft,0.9,1.0,0.0,0.0
848,train,False,Side_Cylinder,Open,0.5,1.1,1.0,1.6
849,train,False,Sphere,Normal,1.0,0.8,0.0,0.0
850,train,False,Inverted_Cone,Open,1.4,0.4,0.6,1.7
851,train,False,Inverted_Cone,Soft,0.6,0.8,0.0,0.0
852,train,False,Side_Cylinder,Open,1.0,0.8,1.2,0.8
853,train,False,Sphere,Open,0.6,1.2,1.6,1.4
854,train,False,Cone,Open,1.2,0.9,1.1,1.7
855,train,False,Sphere,Open,1.3,0.8,0.6,1.8
856,train,False,Cone,Normal,0.5,1.2,0.0,0.0
857,train,False,Cone,Open,1.0,0.6,1.3,1.5
858,train,False,Sphere,Normal,1.6,0.9,0.0,0.0
859,train,False,Cone,Soft,1.5,0.7,0.0,0.0
860,train,False,Torus,Soft,1.5,1.2,0.0,0.0
861,train,False,Inverted_Cone,Open,1.4,0.5,1.6,1.2
862,train,False,Side_Cylinder,Normal,1.3,0.5,0.0,0.0
863,train,False,Sphere,Soft,0.9,0.5,0.0,0.0
864,train,False,Cube,Normal,0.9,0.6,0.0,0.0
865,train,False,Side_Cylinder,Soft,1.0,1.2,0.0,0.0
866,train,False,Torus,Open,1.3,1.3,0.8,1.5
867,train,False,Inverted_Cone,Open,1.5,1.1,1.1,1.2
868,train,False,Torus,Soft,0.8,0.8,0.0,0.0
869,train,False,Cone,Soft,1.0,1.2,0.0,0.0
870,train,False,Sphere,Normal,1.2,0.8,0.0,0.0
871,train,False,Inverted_Cone,Normal,0.5,1.4,0.0,0.0
872,train,False,Sphere,Normal,0.4,1.4,0.0,0.0
873,train,False,Torus,Open,0.9,1.0,1.3,1.4
874,train,False,Torus,Open,0.9,1.3,0.8,0.9
875,train,False,Cone,Open,0.7,0.4,0.7,0.8
876,train,False,Cylinder,Open,1.6,1.2,1.6,0.8
877,train,False,Side_Cylinder,Open,0.7,0.5,1.3,1.2
878,train,False,Torus,Soft,1.3,1.2,0.0,0.0
879,train,False,Torus,Open,0.4,0.5,1.4,1.7
880,train,False,Inverted_Cone,Open,1.3,0.4,1.1,1.1
881,train,False,Torus,Open,1.5,1.3,1.0,1.0
882,train,False,Side_Cylinder,Normal,0.6,1.3,0.0,0.0
883,train,False,Side_Cylinder,Open,1.5,0.9,0.9,1.8
884,train,False,Sphere,Soft,1.1,0.6,0.0,0.0
885,train,False,Sphere,Normal,1.5,1.0,0.0,0.0
886,train,False,Cube,Open,1.1,1.3,0.7,1.6
887,train,False,Torus,Open,0.7,0.6,0.7,1.7
888,train,False,Cube,Soft,1.4,1.1,0.0,0.0
889,train,False,Cylinder,Open,0.7,1.0,0.8,1.8
890,train,False,Inverted_Cone,Normal,1.4,1.1,0.0,0.0
891,train,False,Sphere,Open,0.6,0.6,1.0,0.7
892,train,False,Inverted_Cone,Normal,1.2,0.4,0.0,0.0
893,train,False,Inverted_Cone,Normal,1.4,0.5,0.0,0.0
894,train,False,Cylinder,Open,1.6,0.5,1.0,1.0
895,train,False,Sphere,Open,1.0,0.9,1.2,1.7
